ID,hamming_cluster
20050806050573,4
20090707090825,1
20061009061201,2
20100302102435,2
20061009060735,4
20181109180867,4
20140808141384,4
20140402142269,3
20180112170586,4
20050606051819,4
20121211122454,4
20110112100078,4
20111211110780,1
20081211081837,4
20180504181159,4
20041009042461,4
20160504162285,4
20120706121320,4
20051211051413,4
20150302151250,1
20140806140701,4
20110302111396,4
20031211030932,1
20181110182510,4
20081110081271,1
20050908050693,4
20160504160904,4
20140606140875,4
20050402052393,1
20050807051209,4
20161110161281,1
20061108061409,4
20090706092233,4
20170604170851,1
20100908101646,1
20120908121708,1
20121111121552,4
20090706090950,4
20120908122347,1
20151110152235,4
20130706131753,1
20180112170523,1
20160605161036,4
20130605132482,4
20091211092131,4
20070302071548,1
20030302033325,4
20050705051064,1
20060201061124,1
20100807102408,1
20081009081902,4
20040605042037,1
20170605170686,1
20160504162533,1
20070101071227,1
20080504081025,1
20051211051043,4
20110505110049,1
20091009090514,4
20050403050998,4
20100403101062,2
20070605070667,1
20050403051850,1
20130605131576,1
20050112041102,1
20150302151309,1
20120604120060,3
20040605041779,4
20130807131655,4
20080201082168,1
20160908161033,4
20100201101435,4
20071009071309,1
20090302091117,1
20090302090014,1
20080201082273,4
20100201101937,2
20041111041766,1
20121109121747,4
20140706142487,1
20140605141926,4
20091110092115,4
20071211071562,1
20050807052065,4
20040908041484,1
20140402142042,3
20120403120503,1
20050302051410,1
20120706121850,4
20150807152211,1
20080705082472,4
20030112023136,1
20141211142505,1
20100706102117,4
20061009060516,4
20100704102217,4
20080403082430,2
20180302181823,4
20110705110683,4
20180402182121,1
20040201040045,2
20080201080980,1
20130404131503,4
20130111121217,1
20161110162163,1
20030112020847,1
20070605072378,4
20171212171811,1
20050806051314,4
20140908142020,4
20090706091794,1
20100605100813,4
20040806041869,4
20140706140851,4
20080302081477,4
20120301122230,1
20111110110791,4
20091211090131,4
20080605081777,1
20150201150977,4
20091211092253,1
20061009062230,4
20090504090880,1
20070503072062,2
20150805151728,3
20120705121776,4
20030302032198,1
20110111101404,4
20120909122241,1
20140908142051,1
20111008112315,4
20090807092370,1
20051211051905,4
20030605032616,4
20081110081149,4
20170302170938,3
20160112152349,1
20121009121570,1
20060807060841,4
20140605142076,2
20131010131686,4
20161010160017,1
20110806110544,2
20090403090810,1
20150403152230,4
20141211142314,2
20151211150917,4
20061211061817,4
20070212062151,4
20081010080957,4
20070706070823,1
20071110070966,1
20100402101358,1
20101009101470,1
20170403170771,1
20031110030710,1
20050302052055,1
20070504071863,4
20081008081898,4
20050504051589,4
20051110052390,4
20060212050916,1
20150807151386,4
20090201091130,3
20031009032398,1
20031211031964,1
20160909161026,3
20090707091398,4
20040112031438,1
20160403160786,1
20040504041449,2
20111009112196,1
20070112060505,4
20051009051214,1
20150402152053,1
20150403152150,4
20180605182086,1
20101210101991,2
20100504102024,4
20040806040540,1
20080605082082,1
20070112062276,4
20140302141233,4
20121211121661,4
20100201101783,4
20130201130686,4
20180706180946,4
20160807161906,1
20050503050812,1
20050201050744,1
20121008121432,1
20081009081330,4
20101009100668,1
20030111020813,4
20161211162090,1
20050908051226,3
20180605180135,1
20100302102056,1
20031009031946,4
20110908111724,1
20131212131098,4
20121211120157,4
20160706162196,4
20151212151061,4
20071009070950,1
20080808081278,1
20120908122223,1
20181010182036,4
20060112050525,4
20070706072534,1
20140705140852,4
20060112052043,1
20180807180674,2
20160909161464,1
20070908072217,4
20160112151299,1
20031009032179,1
20040908040084,4
20151110152000,4
20050403052210,4
20170605170559,1
20180807181431,4
20051109052363,4
20071211071497,1
20170302170849,1
20060807061833,1
20141009142283,4
20081211081868,4
20040504041540,2
20110807111049,4
20130403131907,1
20140606142444,4
20060706060084,1
20080807081774,1
20181009180820,4
20141110140651,4
20180201181382,4
20130807131097,4
20081211080867,2
20060605061001,4
20030404030724,4
20060302060785,4
20150202150513,4
20140201141741,1
20080504081720,4
20051109052369,1
20070112061444,1
20130302130963,2
20040604041849,1
20030504033545,1
20030707031928,1
20130301131894,1
20070212062221,4
20180806180055,4
20030212021425,1
20070302070824,1
20070807072496,1
20060504060732,2
20180503182206,4
20041110040643,1
20120302120663,4
20180807181734,1
20081009080033,1
20041110040771,4
20130403131267,4
20121008121398,1
20131110131992,4
20141110142041,1
20120101120187,1
20071110072070,1
20140503141727,1
20131211131219,2
20090112082097,3
20090807092419,1
20171110171854,1
20150605152401,4
20050707051301,1
20061211061055,4
20170112161898,4
20170111161294,1
20110112102460,1
20130909131534,4
20050302051433,1
20181110181251,1
20131110132305,2
20080505081392,4
20070403070616,1
20050403051772,4
20110605111520,1
20180605182393,4
20070504072293,3
20040303041719,1
20040909041386,4
20111212111092,4
20070807072428,4
20090807092112,4
20060807060121,4
20061009061327,1
20180605180630,1
20120112110142,4
20171009170063,4
20090504090002,4
20060807061117,1
20090807090598,4
20140504141733,4
20170706170018,4
20110403111352,2
20081211080683,2
20070504070708,1
20160504161167,4
20080909082429,1
20170604172313,4
20151210151512,1
20100403101977,1
20101110101385,4
20030201033650,1
20050908052457,4
20040605041981,1
20091110090819,1
20040301040019,1
20170707170872,4
20060807061477,4
20171110171797,1
20110201111504,1
20110908111730,4
20031211031510,1
20090605090841,1
20070606072441,1
20170606172053,4
20051111051991,1
20160112150144,4
20180908182026,1
20141110142082,1
20040908042046,4
20071110071523,3
20040212030786,2
20100605102219,1
20120707122366,4
20140706141071,4
20171211172125,2
20170112160527,4
20120302122185,4
20120403122211,1
20150202152204,4
20180706182110,1
20041008040653,1
20051111051688,1
20150111140509,1
20140403142423,1
20130212120023,4
20040302040052,4
20170201170939,3
20130705130123,1
20050707050814,3
20140111132056,1
20030504031617,4
20170504170857,1
20170806171458,4
20150201151454,4
20030202032661,4
20120907122069,4
20030301031903,4
20130112122120,1
20050807050955,1
20091110091081,1
20090706091887,4
20130201131615,1
20181009181385,1
20050403052104,4
20071009072329,1
20110403110011,4
20100201101748,3
20180504181177,4
20071110071953,4
20080403081844,1
20131211131759,4
20120908122211,1
20030906032570,3
20110605110799,4
20040112031523,1
20060403061996,4
20131008131346,4
20040101040774,2
20031009030080,2
20040112031849,2
20110604110546,1
20101009102177,4
20140202141097,1
20070101071504,1
20160403161341,1
20170807171454,1
20060505060557,4
20140201141302,4
20050706050932,1
20150604150875,1
20051009052423,4
20121110121051,1
20130605132453,1
20181110181011,4
20171009172216,2
20040707041451,4
20121111121886,1
20080605082385,1
20110504112005,1
20041009040963,1
20070404071456,4
20040605042102,4
20150807151156,1
20091009092266,4
20091212091063,4
20051110051736,4
20140807140955,1
20060403061662,1
20130112122403,4
20181211182164,1
20170101171859,4
20080112070633,4
20181009181070,1
20111110111241,4
20070605072368,3
20141111140512,4
20110605111761,1
20140112132431,1
20030605032683,1
20130605131642,1
20150605152140,4
20120303121430,4
20171109171321,1
20170302170731,1
20051010051502,4
20161211161287,4
20150807152408,4
20151009151242,1
20120706120918,4
20110706110996,4
20090807090598,4
20170302172406,1
20090908090730,2
20160301162488,4
20101009102197,4
20140706141907,4
20170403170887,1
20160908160866,1
20130505130154,1
20030112021785,4
20040505040690,4
20030605031048,4
20160807160823,1
20050403051238,1
20080505081080,1
20110301112050,4
20180909180055,1
20110201111052,4
20071211072427,4
20120807122218,4
20050112042392,4
20181009182255,1
20170302171925,4
20140504140089,4
20151210151954,4
20081009081591,4
20040807040942,4
20110111101921,3
20040112031874,4
20140907142085,1
20050604051493,4
20090606090032,1
20031110032890,4
20110605111044,4
20070112061357,4
20131109130770,1
20121110121275,4
20060605060030,4
20151009150865,1
20040112032063,4
20051110051202,3
20130504131132,1
20160806162152,1
20060402061530,4
20160807161721,4
20180504181091,4
20060504060611,4
20110402111778,3
20090706092197,1
20151211151969,1
20100605101769,4
20160201160711,4
20040706041950,1
20150302151250,1
20180605180072,1
20040302041220,1
20110112100802,1
20140112130885,1
20090403092454,1
20071009071005,2
20060807062258,1
20140112131312,4
20080505080991,3
20180908180909,1
20180112171989,4
20140302140756,1
20171211172536,4
20030112022106,1
20130504131430,1
20100605101332,4
20131110131967,4
20180502181662,4
20050302052005,4
20180403181300,4
20140111132507,2
20150605152253,4
20060605061952,3
20180112171795,4
20090201091463,1
20171009171390,1
20120706122391,1
20160112150896,1
20090202090821,1
20160706160553,4
20070605072478,1
20040403040884,1
20071211072466,1
20160604162438,4
20140504141239,2
20170908171864,4
20030503033413,1
20150212141904,1
20110403111070,4
20091110092356,4
20050112041720,4
20051110050127,1
20070909072081,1
20140402141265,1
20130504131183,4
20110807111013,3
20041211040637,4
20060403061446,4
20181110182215,3
20120706122414,1
20110302110550,1
20080807081034,1
20040402041736,4
20040908041022,1
20150504150796,1
20070302071540,1
20051009051205,1
20180808182021,1
20060101060536,1
20161110161453,1
20150112142122,4
20160302161367,1
20070111061840,4
20161009162087,1
20070403070643,4
20180403180126,4
20090302091849,1
20110605111771,4
20130302131378,4
20140212130950,4
20121009121380,1
20150111142509,1
20080504080997,4
20150605151365,4
20140112131479,1
20050807050810,1
20160302162200,1
20050706050679,4
20071009072379,1
20141009141343,4
20180705180663,1
20170403171023,1
20161211160545,1
20091008090986,4
20030806033223,1
20140112132077,4
20070403071025,4
20030201031615,1
20080605082016,1
20111009111715,4
20150111142048,4
20131211131035,4
20041211041913,1
20070302071505,1
20091009090793,4
20100807101716,4
20180303180679,1
20170111162352,1
20170908171412,3
20070101071848,1
20150201151694,4
20140706142055,4
20100404100826,4
20070908071724,1
20140302141176,1
20030112023136,1
20150706151891,1
20150112140164,1
20090201092103,1
20100908100905,1
20120705122421,1
20091010091079,4
20060807061712,1
20081009082237,4
20100112092314,1
20060807062329,1
20150403151301,4
20100201101966,4
20171211170828,1
20160404162173,4
20170807171099,3
20100504101216,4
20161009162413,1
20140605141012,4
20150302152346,4
20181110180597,1
20050908052389,1
20151110150787,3
20041110040135,4
20170605171467,1
20090807091991,1
20101010100572,4
20030504030980,4
20080908081835,4
20130909132395,1
20150201152106,4
20180605182106,4
20040302040804,4
20180101181511,3
20111210110661,3
20140212131281,4
20161009162039,1
20040605041250,1
20150605151652,1
20100112091214,2
20030111022741,3
20160301162049,1
20050302051058,4
20060302062350,4
20120302120052,1
20060706060731,1
20151009151585,4
20061110061019,1
20151211151685,2
20170201171139,4
20081009080834,4
20140403141438,1
20121111121433,2
20060504060616,1
20180112171137,4
20120504121047,1
20090201091207,4
20131109132224,1
20150604150524,1
20051210050695,3
20030908033101,3
20050706051439,4
20170504172009,4
20130201132167,4
20040201042432,1
20140112131410,1
20110909112007,4
20040908042436,3
20121212121700,4
20090504092304,2
20151110151435,4
20040706041926,1
20120403121989,2
20160807160794,3
20071008071106,1
20110201112037,2
20170707170972,4
20090807090039,4
20160807161238,1
20130302130912,4
20161109160640,3
20030403031177,4
20070706071330,1
20090605090980,4
20070706072667,3
20170112161568,1
20081009080749,1
20040707041892,3
20110504112399,4
20180302181513,1
20120301120715,4
20110706110563,1
20060908061802,1
20071010070628,1
20070908071727,4
20031009031752,1
20031211031428,4
20090302092088,1
20110112102435,2
20071211070982,4
20140112132184,4
20170605171755,4
20030112023605,4
20160504160709,4
20110402111488,4
20100302102489,4
20160302161598,2
20120201122378,4
20171010171134,4
20051009051891,4
20060807062501,2
20170605171587,4
20050504050848,1
20090504092232,2
20180908181043,1
20061210061979,1
20030606030531,1
20080605081455,1
20061211060802,4
20170101171609,4
20160112151309,1
20120605122255,3
20170807172392,4
20170301172344,4
20170807171004,1
20160404160145,2
20100504102424,1
20160808161235,4
20040706042168,4
20170302171457,1
20150807152466,1
20100706102153,4
20050302050582,1
20090908092369,3
20110908110114,2
20050112042352,1
20030605033463,1
20060503062471,1
20041110042482,4
20041110040599,4
20170201171240,1
20130111120525,1
20120302121196,4
20150403150797,4
20070907070988,1
20150707150089,4
20070806072621,1
20070403071152,4
20031009032713,1
20070403070504,1
20161009161763,1
20031010032381,2
20140504140793,4
20080605081221,2
20170504171519,1
20170706170800,4
20081009081434,1
20181009181630,3
20100706101450,1
20121010121130,1
20100303100076,1
20170908171324,1
20081211080133,1
20070908071136,1
20081010081639,1
20050806050705,4
20101211102471,1
20111110111606,4
20111211111893,1
20040403041236,4
20061109060749,1
20040504042333,1
20101211102501,1
20080111072447,4
20071010072117,1
20050403051288,2
20110605110029,3
20091210092443,4
20030111022176,3
20070505071131,4
20080112071899,4
20090807092388,4
20130101132429,1
20100909100830,1
20170302170024,4
20180302181483,1
20060504061078,1
20090502090678,4
20140201140113,1
20161009160098,4
20051009052010,1
20080201081304,4
20061212062086,4
20050806052149,1
20130908132448,1
20060302062313,4
20131009130942,2
20160403162185,1
20040112031243,4
20040605042312,4
20150504151690,1
20151110151999,1
20150907150917,1
20150504152381,4
20140112132428,2
20080908081983,4
20060111051856,1
20061211060780,4
20070807070610,4
20150908151804,1
20090504091597,1
20180403182260,1
20061111062457,2
20160201160764,1
20041212041538,4
20090302091808,1
20060302062548,4
20150403151457,1
20090404092324,4
20090112080902,1
20070111061668,4
20080201080946,1
20090908090129,4
20141010142269,1
20180112171513,4
20120707122446,4
20110806111764,4
20101110101748,2
20050112041603,1
20170503171646,4
20130908131865,4
20070101071274,4
20160907162387,1
20070908071556,4
20060201062493,4
20160605160831,1
20171110171407,1
20180503181301,2
20030706030966,4
20040605040591,4
20160807161344,1
20030403032951,4
20160605160772,1
20120605120782,1
20040808041262,1
20050112040065,1
20120504121229,4
20100706101762,1
20180303181529,4
20180504182540,4
20170908171630,4
20070504070602,1
20030807031853,1
20060504060907,1
20180301181183,2
20100201102228,2
20170705171110,1
20050112041090,2
20060908062360,4
20170503171563,4
20180503182080,2
20160503161449,1
20161009160738,4
20170112161266,1
20041010041818,2
20060112050048,3
20170706171410,1
20160605160020,4
20160303160089,4
20040112031467,1
20141110142382,4
20100807102034,4
20160907160993,3
20160605161999,1
20130201132205,4
20091009091371,1
20060605062424,1
20090302091257,4
20121111121433,2
20170111162265,3
20090604092235,4
20081110082217,1
20100706100502,1
20090112080026,2
20150807151008,4
20121009121598,4
20030908033167,4
20180201181798,4
20120907121987,1
20120201121629,1
20060112051270,4
20170403171995,1
20180806181616,1
20130908131706,1
20170302170130,2
20101009101720,4
20091110092003,1
20040503041375,4
20150404150052,4
20140605141752,1
20090807090757,4
20090706091443,4
20120908120503,1
20130605130558,1
20121009121996,4
20090402090647,1
20180605180872,4
20141210142211,1
20180112172008,1
20050302051597,1
20031110032986,4
20140302141740,2
20061211061733,1
20131110130964,1
20050301051957,4
20111009111064,1
20060504061419,4
20050605050721,1
20130908131018,4
20040402040802,1
20091210090027,4
20130403131315,4
20110504110885,1
20151110151878,4
20081211080929,4
20090504090527,1
20160807162058,1
20080201081473,4
20030606032732,4
20050807050671,1
20170302171745,1
20040504041109,1
20140908141851,3
20180402181074,4
20101211101333,4
20180503182080,2
20110706111225,4
20070706070059,4
20070101072421,1
20130706131854,4
20040201041819,2
20161111162027,4
20181009181240,1
20080301080514,4
20131008131647,4
20101211102427,4
20110302111253,4
20160707161198,1
20180706180556,1
20030605032302,1
20181009181073,4
20170201171445,1
20120302122036,1
20040404041910,2
20060908061769,1
20090807090554,4
20040706042199,1
20150807150702,4
20130908132458,1
20150302150074,4
20050706052392,1
20040112031637,4
20081211080526,1
20140807140971,4
20070707070895,4
20070908071598,1
20140706142391,1
20130504130607,4
20040807041668,1
20050604051927,4
20100706101094,1
20071010070628,1
20170201170549,1
20080807080067,4
20030201032809,1
20121212121456,4
20090807092146,4
20130403131259,1
20140908141239,3
20151009152350,4
20060706062510,4
20140201141050,1
20051211051484,1
20101211101611,4
20060302062332,4
20160302161520,1
20071009070693,1
20140706141093,4
20070402071211,1
20170503172253,3
20111211111041,4
20070403071680,4
20030201030047,4
20120403121442,1
20080201080598,1
20081110081166,1
20100705101279,1
20150605151989,3
20100112091070,4
20070706071091,4
20170706172163,1
20091211091276,4
20110504110919,4
20030504032751,1
20060504060730,4
20030907032744,1
20030908030526,4
20170604172313,4
20100605100889,4
20130403131349,1
20050402051588,4
20170101170980,4
20080403081605,4
20040504041540,2
20111009111900,2
20161009161912,4
20100403101615,4
20170504171731,4
20130706131086,4
20160403162475,4
20161211160898,1
20130605132015,3
20061110060527,1
20030111022370,4
20030403031601,1
20030706031688,1
20130112121703,1
20060808061270,2
20170302170142,1
20170908172162,2
20070706071163,4
20050604052091,1
20140605140049,4
20170907171491,4
20060807061184,3
20180706181097,1
20110604112256,4
20100302100886,4
20060403062025,2
20111110110606,4
20180112171616,4
20030212021942,4
20151009150526,1
20081211081038,1
20050907052374,1
20140112131356,4
20141211141373,1
20170808172189,4
20080504081432,1
20140504140839,4
20040706041372,4
20090604091496,4
20130302132106,4
20060908061182,4
20160807161481,1
20111211110173,1
20070504072285,1
20140605141919,4
20031009032855,1
20071211071828,2
20150302150842,4
20140201141650,4
20140606142421,1
20100301100966,1
20030504032585,2
20181109180809,4
20181211180931,1
20140111130505,1
20150111140509,1
20150806150695,1
20171010170137,4
20030403033427,3
20060503061476,4
20180202181377,1
20171110170108,1
20050101051915,4
20150605152465,4
20060402061763,1
20030908031503,1
20070403072189,2
20101110101419,1
20030302030809,1
20030605032543,4
20050707050733,1
20100807100657,1
20111009111328,4
20080706081761,1
20130807130850,4
20100504101216,4
20140112130538,4
20070112062262,4
20140808142143,4
20100605101016,4
20161212161705,4
20150403150955,4
20160403162475,4
20071009070652,4
20130303131091,4
20081211081837,4
20050403051721,4
20160201161083,4
20180604181104,1
20130302130991,4
20140604141588,1
20140808141464,4
20110302112319,2
20180706181652,1
20070807072554,1
20030302032732,2
20070807071870,4
20180302180933,1
20140605142023,4
20140605140591,4
20120806121506,4
20150112141754,4
20031009030549,4
20141110140511,1
20140301141431,1
20140606141273,1
20160503160972,4
20050201051645,1
20170604171872,4
20160706161993,1
20181109182147,2
20131111130132,4
20091009091890,4
20040908042228,4
20111210112430,2
20101110101540,2
20110112100632,4
20120112111770,4
20071009071819,4
20040302041497,1
20130112122478,4
20040706041681,1
20140706142386,1
20130604132222,1
