ID,lv_cluster
20050504052531,3
20040504041200,4
20111211110920,4
20050111040666,3
20100707102154,3
20090403090868,4
20030504033236,3
20040908042465,1
20080201082354,1
20090706091251,2
20051212051399,3
20140504140540,3
20150403151164,4
20040807042482,2
20060706060766,2
20101110100571,4
20040303041754,3
20030605032650,4
20111110112481,4
20080807080825,4
20120112112179,4
20090403091771,3
20071109070529,5
20030112021542,5
20050112042062,4
20070212062088,4
20030606032647,2
20070502071838,3
20150807150101,3
20070807070069,4
20130201132427,3
20030302031800,3
20181007181245,4
20040403040793,3
20151209151802,4
20100808100504,3
20090112081984,4
20160604161987,4
20150605152378,4
20130402131978,4
20160302160843,4
20110908111221,4
20171009171441,4
20070202070587,3
20040706042271,5
20180505180169,4
20160201161763,3
20160302162191,4
20110807110644,3
20031211032474,2
20161110161512,4
20120112112174,3
20090505090746,3
20160403161724,3
20060505062104,3
20151110152152,4
20091212091821,1
20110808112214,4
20160403162266,1
20121110121441,4
20030706030110,3
20060909060626,2
20041009042456,4
20160201162211,3
20170403170527,3
20120908121763,2
20120404120924,4
20151211152311,4
20060212052359,2
20080807080873,4
20181008182522,4
20070504071496,2
20180101180652,3
20050606050587,4
20120112112452,1
20031110030563,4
20100402101628,2
20180403182060,3
20121211121370,1
20040604042311,4
20130201132279,3
20180301180671,4
20180908180528,4
20070503071308,4
20050404051732,3
20110303111705,3
20170302171331,4
20150112141207,4
20151110151404,2
20141211142456,3
20121110122231,3
20120707121365,5
20120302122323,3
20081211082239,4
20160504162202,4
20050201050642,1
20100403100849,3
20030908033447,4
20160302161139,1
20100505100684,3
20050807052223,4
20180403182412,3
20131009132101,4
20030112023276,3
20030605033609,4
20050112041450,4
20120403121756,4
20050706050627,3
20080101080567,4
20151210150934,4
20031110030104,4
20030706030841,4
20100201100767,2
20140908142198,4
20040907041508,3
20150807150767,3
20160806161608,2
20100909102466,4
20160807161509,3
20100504102419,2
20061110060623,1
20041210041802,4
20170302171925,3
20150303151729,4
20130302132260,3
20100504101822,2
20061210060037,4
20110807111049,3
20141110140877,3
20030504031685,4
20150202152019,4
20141211141383,3
20061111061085,4
20180402180879,3
20040706041973,4
20030604032026,2
20101110100816,4
20030403031612,1
20130302130833,4
20110707111688,3
20040112030555,3
20171211171713,4
20050909051723,4
20100908102137,3
20040302041257,2
20150706150994,4
20090201092426,2
20120402122355,4
20171110170812,3
20160707161722,3
20060504060055,3
20030606032601,4
20120605120922,4
20080907081782,3
20160112152277,4
20050112041342,4
20100605101821,4
20070403071760,4
20050111040563,4
20060606060085,4
20051210051619,1
20091109092138,4
20121111120892,4
20121009122083,2
20120504121434,3
20141009142345,2
20070101071768,1
20070403071415,4
20160112150765,4
20050808050655,2
20140201141010,5
20030302031191,3
20141211141124,3
20070201071717,5
20130908130510,3
20171212170756,3
20120605120779,4
20040303042165,3
20050706051443,3
20090112081951,5
20030403032635,3
20061009061493,3
20070112061499,2
20101009101624,4
20160505161031,1
20140302140556,4
20150302151039,4
20040706041418,3
20151211152512,3
20150907150543,4
20070201072430,5
20161109160869,4
20130605131260,4
20041110041551,4
20070909070584,3
20030908030525,3
20180605182362,4
20050908051686,4
20170505170837,4
20120807122408,3
20080301082231,4
20100706102048,3
20030909031974,2
20100706100110,2
20111210112430,1
20030605030847,3
20140503142359,4
20140909140832,4
20070706071718,2
20080112071652,5
20100403101591,3
20160707162041,4
20180403180771,3
20150112141581,3
20050301051957,3
20090908091473,4
20080202082259,3
20030201031790,3
20180112172259,4
20121211120648,4
20060908061960,2
20090605090988,3
20170604170943,3
20180706181269,4
20040706041185,3
20180706181957,4
20120907120715,3
20090706091454,3
20060301062055,4
20040504042055,3
20170101171808,3
20061211062057,1
20050807051619,4
20030201031529,4
20090302091664,4
20180908180502,4
20040112030165,1
20140504140981,4
20130101131231,3
20180908181945,2
20131110130961,4
20060201060073,4
20030201032266,4
20110403111591,1
20141211141180,2
20100808101967,3
20100705101912,4
20100908100523,2
20070605071591,3
20070112061998,4
20080112071119,3
20071212070073,4
20040605040745,3
20090201090579,4
20120403120687,3
20151211150805,4
20091109091399,4
20050605051841,4
20060705060039,3
20030101032294,3
20050402050533,4
20030504032270,4
20121211120781,4
20170909171125,4
20041109041668,3
20100706101685,3
20110807110822,3
20110808110002,3
20050504051454,3
20180806180933,4
20050112041527,2
20110403111984,4
20090111081049,4
20040112032390,4
20090605091325,3
20160212152047,3
20180706182436,4
20090807092408,4
20111009110508,1
20060303061303,3
20170112160661,3
20150201151655,4
20150504151356,3
20150302151834,4
20051211051043,3
20140504140565,2
20180403180525,3
20050402052393,4
20170302170658,1
20070201070563,4
20031110030583,2
20080807081588,3
20121110122486,4
20161109160808,4
20160302160656,4
20090201092303,3
20161110160620,3
20110112100052,4
20150807152017,4
20040202041091,4
20040505040534,4
20090403091427,4
20160706161026,3
20100908102453,5
20130504130544,4
20150112140623,4
20081009081828,4
20081109082025,2
20120504120669,4
20080705081344,4
20040606040867,1
20170301171405,5
20060606060575,4
20120605122049,3
20050112040760,4
20111007110581,3
20070302071331,4
20110112100553,3
20101110101940,5
20170303171885,4
20070706071493,4
20030605031152,3
20090706091185,2
20090605091608,2
20051010050045,4
20050302052133,5
20060908062136,4
20130908130667,3
20130908131009,3
20091009090502,3
20180403182256,4
20050908051433,4
20131008131702,4
20180112172042,4
20030112021612,4
20040808041336,3
20170706171566,2
20100908101611,4
20181008180590,3
20061211060958,2
20110706112282,3
20131110132040,4
20100807102210,3
20111211111000,5
20110807111726,4
20070403070513,4
20140504140647,4
20070112060549,2
20081211081698,4
20140403141044,4
20111008112061,4
20070605072139,4
20040403042105,3
20050504052299,4
20100908101822,2
20170606172143,4
20040706041311,3
20130605132371,3
20040101040964,3
20041111041365,4
20090112080871,4
20040605041383,2
20131009131292,3
20041211040789,3
20110605110675,4
20140909140151,4
20031108031909,2
20060806062336,4
20170604171912,4
20160807161414,4
20140201141256,2
20180402180764,4
20150908150003,4
20100907101422,3
20161110161764,4
20100505100972,1
20080604082501,4
20030605032202,4
20121010121196,3
20110806111764,3
20080403080639,4
20131211130696,4
20120908120858,5
20110301111148,1
20120908121485,2
20041211041892,4
20041009040899,5
20161008161346,4
20060302061281,4
20100605101608,3
20170706170555,3
20121212121700,3
20050706052237,4
20080706081454,3
20130112121906,4
20040706042104,2
20170705171087,4
20031110033000,4
20050604051784,4
20121009121122,3
20030806032714,4
20151009151675,3
20091211092312,4
20170212161290,4
20120402120553,3
20070707070035,3
20101110100848,3
20050302050059,4
20110605110522,4
20091009091633,4
20030403032814,5
20120707122094,4
20091009090025,3
20160403160666,3
20100908102363,2
20130807130592,4
20131111131262,2
20091110091987,3
20120403120653,4
20180402181278,4
20050402051014,1
20030201033140,3
20030201032020,5
20060707060903,4
20150201151678,4
20110504111932,3
20050302050121,3
20170403171773,4
20151009152020,4
20091110090911,4
20060909062567,2
20090504090692,4
20110112101792,5
20170807172438,3
20110112100500,5
20090606091379,3
20160112151695,3
20050706052133,4
20070504072336,4
20050402052228,4
20050807050083,4
20150201151202,3
20061110061264,4
20100403101612,3
20141212141956,2
20030604033090,4
20060908060737,4
20170302171385,2
20141211142405,4
20151109150773,5
20120909122194,3
20090403092215,2
20110403110583,5
20171211170920,3
20080605081292,3
20140909141544,2
20060704060082,3
20060403061422,4
20170201171139,3
20160504162489,3
20051211051217,5
20141211142222,1
20090706092212,4
20130112121057,2
20100807102383,4
20180112171350,4
20040908042487,4
20140303140513,3
20151211150765,2
20050302051253,3
20060504061385,3
20040402042386,2
20050201050979,4
20060605061181,3
20030403030160,3
20151211151362,4
20090705091727,4
20140302141810,4
20060302060885,4
20120604120060,5
20040402042262,3
20140908142007,4
20100909100040,5
20040707040071,3
20120504121417,1
20110604111190,4
20100706101753,1
20060807061184,5
20140201141434,4
20060605062321,3
20140112130973,4
20050908051076,4
20060908060692,2
20130312120991,3
20161211160766,3
20080504082007,3
20090112081191,4
20131211130840,1
20051212051291,2
20110504111965,3
20150706150701,3
20040403041837,5
20140111130560,4
20160908162325,4
20150303152279,3
20091010091283,1
20041110040116,4
20111009110528,4
20141212141362,3
20120112110858,3
20150706152252,4
20180201180594,2
20130111120525,4
20161211162376,5
20141210141522,4
20090605092360,5
20100503101223,4
20180101182325,3
20090302091109,1
20080403080067,3
20071008071525,1
20090706090919,4
20091210090027,1
20040605041932,4
20140202140168,3
20140807141030,3
20100302101124,3
20130302131041,3
20100808101065,3
20100706101027,3
20110909112265,4
20100202101219,4
20171009172056,2
20160605160076,4
20150807151575,4
20130907132185,2
20070908072274,4
20040503041562,4
20060403062342,5
20111110111821,2
20100504101649,2
20171010170879,3
20060504062163,4
20120505121318,4
20150505151130,3
20180706181411,3
20040403041352,4
20091009091836,1
20140201140563,4
20070302070549,4
20121009122095,2
20070403072287,4
20120101122073,4
20071110072381,3
20031210032525,1
20090111081614,4
20080201081864,3
20030908030596,4
20040201040598,4
20180605181073,3
20040201041779,3
20140604140861,4
20121009120848,3
20030706031242,4
20091010090636,3
20090807090543,4
20080301080694,2
20170302172329,3
20111009111789,3
20091110091688,3
20180302182421,4
20110908112249,3
20170111162458,4
20121211121380,3
20080111071466,5
20080112071544,4
20090201091075,4
20031211031634,3
20150112142032,3
20170201170599,4
20100201102175,4
20180302181323,5
20090504091606,4
20180504180511,4
20050908050950,3
20120212112142,3
20170505170977,2
20120403120571,3
20080605080097,4
20070303070750,2
20171211171927,3
20180706181665,2
20171110171663,5
20130706131905,4
20060504060554,5
20130112120789,3
20160605161820,3
20170908171864,2
20030807033015,4
20100706100769,3
20180112171872,2
20161109162099,4
20061211061595,4
20080604082173,5
20060706060983,2
20040112032574,3
20031009031827,4
20151010151047,4
20030302031064,4
20070303071908,3
20120403120765,4
20070403072017,2
20130302132431,4
20110605111970,3
20160907160897,5
20160302161248,5
20120605120642,3
20180908181050,2
20110112101484,2
20110201111061,4
20060807060564,3
20060706062163,4
20030807033155,3
20100402102059,4
20150908150098,3
20181009180721,3
20131110131012,4
20080807082051,4
20060111050707,3
20151211152230,1
20070807071828,4
20050403052226,4
20050402051519,4
20140112130711,4
20050807051274,4
20030706033514,4
20120605122114,4
20031008031342,4
20180706182205,2
20060112050539,3
20120706121011,4
20070403071008,3
20080402081877,1
20170606171632,2
20061009061651,3
20050201051729,4
20070302071932,3
20050605050874,4
20040201042434,2
20090112080017,5
20140201140800,2
20060302060503,2
20120706120651,4
20060201060723,4
20090907091728,4
20050706052068,1
20170706170575,4
20110212102410,4
20140807141127,4
20050403050085,5
20180202182202,1
20071211071026,4
20090706092301,4
20130303131913,4
20161109162397,4
20060112050994,1
20080101081488,3
20100403101622,1
20080504081617,3
20080403081861,3
20180908181472,4
20180302181267,4
20140111130720,5
20130112120583,3
20100212091045,3
20030604033596,3
20180605180891,3
20071110071953,3
20110706111512,4
20060112050066,2
20110908111918,2
20130302130989,4
20120201121557,3
20130807130674,3
20030403031553,5
20091210091492,3
20111009111762,4
20171211172273,3
20181211181221,4
20131110131687,1
20140403141155,4
20170806170662,4
20170302172001,4
20090202090832,3
20040706041606,2
20070603072266,2
20091212092202,3
20030806031448,4
20151110151010,3
20050303051602,3
20050301050702,3
20100403101530,4
20070101071827,3
20110806111761,3
20071109070953,4
20070302070961,3
20100404102059,4
20121109121935,3
20060504062503,5
20111211111794,4
20111009112220,4
20090201092281,4
20101211100930,4
20100403100595,3
20131009132428,1
20031009030641,4
20040705040044,3
20180605181054,5
20070908071597,5
20030201032687,3
20060403060905,3
20041008042239,1
20031211032290,4
20120605120672,1
20170604170868,2
20160302160875,2
20150807150561,4
20130504132473,2
20170112160074,3
20070605070522,3
20030908030138,3
20180302180140,3
20111009111632,3
20110302111389,4
20130112122078,2
20181110181197,4
20041211040033,3
20170503172220,4
20151109152046,3
20050605051909,4
20070201070814,4
20030112022782,4
20040505041321,2
20120402122023,4
20060605061266,3
20050808051920,3
20040302040087,3
20070605072000,3
20040303040758,3
20171111172225,3
20070605070743,5
20080908081119,4
20161211161671,3
20170403170505,4
20150101150053,3
20090101092161,3
20160706162462,4
20170807170608,3
20120908121331,2
20070908071300,4
20100707102135,4
20030504032637,1
20131210132294,2
20160404162221,4
20170706172227,4
20071009071220,3
20051009050813,1
20150806151888,4
20071110071178,2
20130404132257,4
20180201182434,3
20070806072546,4
20110706110597,3
20150707152204,2
20181009181723,4
20100706101386,4
20081212081636,3
20030504031571,3
20080201080774,1
20120211111809,3
20150302150697,3
20140302141155,4
20181009180915,3
20060807061627,4
20141009140871,4
20120907122205,2
20030706031296,3
20171109171380,3
20180908181108,3
20101009101470,4
20090404092324,3
20120403120746,3
20150212142248,3
20120111111499,4
20040112032548,4
20111110111369,4
20050908051656,3
20030807032237,3
20040808041262,4
20070112061097,5
20030303033111,5
20050402052209,4
20050302050918,4
20101010101394,1
20140403142110,4
20170504172346,4
20060112050591,5
20080403080127,5
20040908041293,1
20090302090643,4
20161110161391,4
20171210170639,5
20150504150880,4
20090303092206,3
20170504171364,3
20130807130779,5
20030706030588,3
20030402032529,1
20130403131539,3
20111009111119,3
20170605171468,4
20050201051154,3
20111109111686,3
20081211082472,4
20150606151303,4
20120907120801,4
20160605161927,4
20100807101782,3
20171008170721,4
20180503182460,3
20040302041087,1
20060909061415,4
20060301061007,4
20130504131877,3
20150202150795,2
20111110110770,1
20120807120546,3
20110605110029,5
20140504140514,3
20180504181649,3
20050807050589,2
20071110072090,3
20170807171141,5
20170706171363,4
20120302120647,4
20090202092032,4
20100706101668,4
20131211130787,4
20131110131622,4
20090505091155,4
20111210111402,4
20150201151552,4
20111009111961,4
20141110141837,1
20110706110827,2
20090605092096,2
20120201120137,2
20131009131595,3
20040705041060,4
20090111081003,4
20151110151878,3
20040908042546,2
20130807132521,3
20080909081912,4
20050401050535,2
20071009070980,5
20030908030041,1
20050706051758,4
20091209091255,3
20030403031823,4
20090706091860,4
20160111151887,3
20090112081575,4
20140807140020,5
20110112100896,3
20060908061767,3
20050908051521,4
20040302041288,1
20160112151467,4
20030301032134,3
20181009181960,3
20070101071541,4
20150807150794,3
20070504072560,4
20060908061495,3
20080909082194,1
20100908102434,1
20101211101427,4
20030605030637,3
20131109131788,1
20030504032159,2
20140202141327,3
20061009061324,4
20130706132023,1
20040707041860,4
20100403101343,3
20040606042079,4
20110201110962,3
20130301131128,2
20110908111446,4
20090112080014,4
20100112091548,4
20030909031850,4
20120402121940,4
20060706062512,3
20081110080644,4
20170201171914,4
20090706090601,3
20150504150926,3
20130111121399,3
20051009051053,5
20090908091751,4
20120706120528,5
20180201180968,4
20110807111258,2
20180908181426,3
20030112020614,3
20030605031539,2
20110606111719,3
20080605081333,3
20070502072411,4
20090706092515,3
20180403182395,4
20050705050766,4
20100706100510,4
20060112052323,1
20100808100872,3
20060605060614,4
20090605090980,2
20121211120841,4
20140806142472,4
20170807172535,5
20060606061207,3
20160302161342,4
20160907161995,4
20040403042322,2
20130402131063,2
20151211150659,2
20081211080894,4
20050605051696,4
20130504131813,3
20120807120681,3
20080504081908,4
20131110132133,4
20121111122461,3
20110403111840,2
20110706111527,3
20051110050659,4
20050201052163,2
20120605121928,4
20131211130651,3
20141110141186,3
20181212180953,3
20140403140013,5
20051111051592,3
20110806111506,3
20050504051008,4
20120605122213,3
20100201100012,3
20071009070621,1
20140201142302,3
20150706150525,4
20130807131328,3
20090504091281,4
20060706061931,5
20160908161995,4
20110908112245,3
20110112101033,4
20121110121140,4
20181211182514,3
20070302072120,3
20180201181331,3
20160706162465,2
20151008151310,1
20180112170969,3
20120302121656,3
20161009160654,4
20081211082497,4
20090201090681,3
20110201112384,4
20091009091269,3
20181110181578,1
20090807092238,3
20061211060798,4
20070101070765,4
20160706162032,3
20061211062290,3
20040201041530,4
20170807171278,4
20101211101303,3
20100201101018,1
20100504102190,3
20040807041580,4
20041110042298,3
20140908140640,3
20120705121029,4
20070908071283,3
20111211112314,3
20090807090692,4
20121008121351,4
20100302101946,1
20110807111838,3
20120604120572,3
20150504151327,4
20140807140506,4
20180301182032,1
20080302082211,4
20120302121573,1
20060706060526,4
20100706101797,3
20130101132022,4
20050402052181,4
20050201050911,3
20050706050760,2
20130312121977,4
20091211090614,3
20101009102278,4
20120505122432,4
20070605070588,3
20160504162416,3
20030402031799,3
20110212102515,2
20091009090865,4
20030302032918,3
20090201091978,4
20160112150808,3
20091110091193,1
20131008132213,4
20080303081059,4
20170403171002,4
20170606171149,4
20070706072408,3
20140402141602,1
20130605131783,5
20080403081347,1
20170111162238,4
20130504131190,3
20120706122402,2
20181211181697,3
20110706110113,4
20080908082168,3
20180111171351,1
20060201062349,3
20120112110164,4
20180402181783,4
20110302110920,4
20080908080706,4
20030112023181,3
20150706152301,3
20171211172432,2
20040403040042,4
20130404130856,4
20060908061042,4
20180706182121,2
20130605132440,4
20040909042367,3
20150212141813,2
20131211130085,3
20070705070645,4
20090404091546,1
20071009071675,2
20170604170854,3
20150404150125,4
20150302151605,3
20130605131365,2
20030202031313,2
20060604060042,4
20070706071861,5
20101110102282,3
20060706062085,3
20130303130669,5
20030505033406,4
20160302160928,2
20091009092203,4
20070302071548,4
20061110061439,4
20130201132205,3
20040503041127,4
20120705121836,3
20150404151449,4
20081110080050,3
20170201170804,3
20050807052398,4
20120504120663,3
20120504121510,3
20171009170709,2
20051211052430,4
20090707092188,3
20130504132502,3
20131111130853,3
20061109061731,3
20181211181754,2
20070909071169,4
20061211060910,3
20030112023692,2
20090403091645,4
20170403170891,5
20031212033196,3
20140706140629,4
20171211171362,3
20040101041578,3
20140112131976,1
20090605090590,3
20130212121356,4
20170705170543,4
20060403061972,4
20070112060713,3
20091110090121,5
20170112161101,3
20151211151041,3
20160111151899,4
20060112051652,4
20110504110679,4
20120605120136,3
20060112051838,3
20120605121118,2
20041110042488,3
20081109080967,4
20180908180873,5
20171111172360,2
20080403081751,1
20080706080667,4
20111110110610,2
20070504071233,4
20160403161544,4
20040706040562,3
20130502132202,2
20070504072509,4
20170908171212,4
20170404170679,4
20120807121434,4
20111110110842,4
20080605081347,4
20101111101625,2
20031009033186,4
20130706132303,5
20170302170562,3
20180605181331,4
20040807041268,4
20161211162092,1
20130403130984,3
20061210062427,2
20150302150912,3
20141212140543,3
20080302081226,4
20101211101463,3
20130605131502,2
20131009131096,3
20040302042353,3
20131110132419,2
20131110131025,4
20071211071459,3
20050112040531,4
20130807131213,4
20110302111927,5
20150112141969,3
20151009150099,3
20131009132080,3
20050908051217,1
20031009033007,3
20040605041111,3
20030808032862,4
20100807102110,3
20140403141801,3
20081110082414,2
20080707082272,4
20080806082328,4
20130301132228,3
20161110161489,4
20110808110753,4
20160605160819,3
20081009081702,4
20151211150716,4
20130807131460,3
20160605160680,4
20111009111713,1
20140908142367,4
20080504082165,5
20140302141504,3
20030706031571,4
20121009121991,1
20040807041093,4
20150504150671,4
20170503170908,4
20150504150885,4
20110605112303,5
20170505171927,4
20120112112239,1
20141111141154,3
20050201052298,4
20170404170799,3
20080504082486,5
20040605040533,4
20070504071721,3
20090807091777,4
20100403100073,3
20150112141023,3
20081211081527,4
20100302102275,4
20180101180555,3
20081110080540,3
20110908110935,1
20160112151352,4
20171110170948,4
20170605171134,2
20150302151269,4
20161110162092,3
20121211120983,4
20160202161634,4
20170202171575,3
20180807180660,4
20110908110836,4
20160403160855,2
20030302033364,3
20090112080911,1
20091211091023,5
20050212041483,4
20060403061034,1
20170302172034,3
20061009061428,4
20060807061555,2
20140806140599,4
20080706080767,5
20050301052225,4
20100504101696,3
20140212130536,1
20101009100614,4
20140212131781,5
20130303130558,4
20060908061182,3
20030212021051,2
20181009181641,4
20050908051086,3
20111110111562,4
20060807062388,1
20130908132063,3
20121009121067,4
20120111112338,1
20180606181686,4
20111211112281,3
20160807160905,3
20081009082210,3
20181009181994,4
20100605101295,3
20050201051455,4
20031009031478,3
20090908091597,4
20100302101143,3
20050403051732,3
20150504151604,2
20110705110627,3
20140807140099,1
20111010111880,4
20181110181706,4
20140212130561,4
20100706102504,3
20070705070950,4
20180112171823,1
20150201151955,4
20111211112293,4
20170111162244,4
20180706182285,3
20130112121050,4
20140706142528,2
20090706091746,4
20161110160761,5
20180112170501,5
20140605141783,4
20111110111101,5
20090807090703,2
20180112171693,4
20170908172084,3
20130604132222,4
20130605130570,3
20130403130514,3
20030301033222,4
20150201151423,4
20180706181264,3
20170605171963,3
20050706051497,4
20180907181090,2
20090706090052,2
20130707131516,4
20071109071521,4
20061008061692,1
20171212172072,3
20071009071917,4
20181111180657,4
20070112062365,3
20050403051114,1
20140605142006,4
20180302180739,4
20070112061937,4
20050505051516,4
20080101080928,4
20130706132269,3
20171009171829,4
20170606170610,4
20070908071210,2
20100504102041,4
20130807132398,3
20150907150990,5
20041110041256,3
20110403111484,3
20090504092358,4
20080402081904,3
20110807110092,3
20060111051042,3
20091009092210,4
20160302161261,3
20171211171632,3
20041210042457,4
20141110141566,3
20140302142166,5
20030112021367,4
20071009072312,3
20121009122202,1
20130707130895,4
20100201100532,1
20150101151125,3
20071110071851,4
20060403061038,4
20151110151752,3
20130806131810,3
20121009122030,3
20170504171702,4
20160605162150,3
20140403141820,4
20171109172373,5
20040301041024,4
20030403032204,2
20130705132406,3
20070302071349,4
20160706160516,2
20110605111809,2
20170101171822,4
20150909151195,4
20030111020763,1
20180604181357,3
20080302081756,4
20111009110643,4
20120303122514,1
20160401161479,4
20120503122506,3
20170302172230,1
20181110182320,4
20181010180831,4
20100807101867,2
20111010111945,4
20140403141237,4
20160504161252,4
20070302070065,4
20091009091744,4
20080302080835,3
20150505151420,3
20181110182348,4
20030606032916,4
20060301061947,3
20150504151578,4
20130201131322,3
20110112102469,4
20170807171742,2
20180112172465,4
20090403091400,1
20050505050039,5
20080908082011,3
20051009051680,3
20181211181118,4
20100112090633,1
20120403120772,4
20170112162146,5
20181110181867,4
20071009071812,5
20180807181364,2
20070101071056,3
20131109131279,4
20090504092293,4
20070112060505,3
20130303130820,4
20040806041816,3
20051211051888,4
20130604130555,4
20140605141623,2
20110908112371,4
20140806140783,3
20070806070872,4
20070403071995,4
20040908040846,3
20050302052421,4
20171009170771,4
20141110142509,3
20050807052482,3
20030201032744,2
20090301090553,4
20041009041840,4
20120908122317,2
20070112061955,4
20051211050967,3
20051009051608,4
20061009062521,2
20050202051210,1
20160503162511,3
20160112152251,3
20050302050586,4
20080606080523,4
20150112140172,4
20030504031473,4
20160908160876,2
20070201070596,4
20100302100515,3
20140201142190,1
20040605042287,4
20120908120984,4
20051009051537,4
20070807070832,2
20090606090868,4
20100907101957,2
20130202130761,4
20111008110638,3
20030706032215,3
20100807101297,4
20170807171153,3
20061008062469,4
20130908131408,4
20120908122455,4
20090504090950,5
20121109121727,3
20040807041097,2
20040101042480,3
20150706151339,4
20180303180572,3
20060403060956,2
20160504161787,4
20100706101902,3
20080807081041,4
20030112022176,4
20101211100778,3
20080201082464,3
20101109101686,3
20181110181105,3
20160201160764,4
20120112110594,3
20081110081266,4
20051110052166,4
20180212171263,4
20070706071017,3
20180706182310,4
20170403171621,1
20081009080033,4
20160202161936,4
20121211121715,3
20051110051247,3
20030604032957,4
20111009111975,1
20101111100624,3
20110504111930,4
20140202142044,4
20040806040718,4
20130807132108,5
20171110171403,4
20131009131354,3
20070605072478,4
20070504072026,4
20170706172475,4
20140201141537,4
20061211062213,3
20041010042446,4
20111110112235,4
20070201071990,3
20120907122464,3
20060111050601,3
20050706052171,5
20161110161838,3
20040807041404,3
20150605152303,4
20050403051198,3
20180201181690,2
20160403160557,4
20111211111038,4
20150605151119,4
20080807081907,5
20161009160896,3
20150201150772,3
20050403051147,3
20070504071226,3
20111110111832,3
20090807090134,4
20040806042193,3
20120705120667,4
20171007171336,4
20060403061567,2
20180707181140,3
20150908151482,1
20071008072050,3
20110605110024,3
20160202160826,3
20180301181077,2
20030111022963,4
20100806101980,3
20081212082186,3
20061111060526,3
20130112121630,4
20080908081983,3
20081009080902,4
20170504171888,4
20100605101657,3
20130403131665,4
20060706062031,4
20160504160768,3
20081010081209,3
20091210091099,4
20131009130747,4
20181211180793,4
20050302052379,5
20071110071705,4
20141009141773,2
20061212060778,3
20160604162089,4
20090706091155,4
20101210102419,4
20090706092322,3
20061009061584,4
20040201040655,3
20100302100064,4
20100807100647,3
20160403161580,4
20080302082246,4
20120402121063,4
20181110180975,3
20120302122539,3
20180112171567,3
20141110140622,3
20040605042079,4
20050808051210,4
20111211110911,3
20120908120932,4
20070605071124,3
20140908140152,3
20161211160545,4
20080504082024,3
20140302142350,2
20040807041562,3
20081110080669,3
20160807161590,3
20170504170539,3
20060112051138,3
20140909142398,1
20170706171025,3
20171010170649,3
20140201140550,3
20160806161548,4
20120404121684,4
20130909131031,4
20161110160561,4
20140706141353,4
20051209051121,5
20040707041191,3
20080807082476,2
20090112081606,4
20121010121291,4
20080201081378,1
20050112041814,4
20150908151753,4
20170908171882,4
20100807100500,3
20050403051226,3
20130112120680,1
20060908060570,3
20150301150590,4
20180807181043,3
20051110051091,2
20090907091032,3
20131210130502,3
20120302120905,1
20130403130702,3
20050808050926,4
20100605101332,3
20070706071063,2
20081211081522,2
20180112171971,3
20181211180673,4
20090606090131,3
20040707041003,4
20151009150540,3
20030706030003,4
20101009101411,2
20100504100547,4
20030404032076,4
20140111132472,3
20091212091948,3
20181212181688,3
20050112040972,4
20160302161917,4
20051110051941,4
20110403111905,3
20170605170926,3
20060504061917,1
20120707121479,4
20060908061709,3
20140504142359,1
20151210152241,4
20060604062129,4
20100605100558,4
20130605130608,1
20130907130885,4
20180403180069,4
20140201141861,1
20150605151832,3
20070112061594,4
20060201062181,1
20031009030921,3
20151009151049,4
20120303122404,3
20130403132001,2
20061211061772,4
20080504081845,3
20150403150586,4
20140302142182,4
20161111161602,4
20160302162065,4
20100807101202,4
20111009110659,3
20180404181614,4
20070706072136,4
20170807171321,4
20060909060702,5
20050504050531,4
20040908042201,4
20080302082415,3
20160706161656,4
20131110132003,1
20161110162149,4
20040403040964,1
20150112142131,4
20170402171905,4
20101009101346,3
20050807051710,3
20170504172300,4
20090706092293,3
20141211142198,3
20060402061718,5
20030112022082,4
20091211091022,4
20100403101842,4
20030707030652,2
20130302130991,2
20120807121883,4
20060604061509,4
20180908181619,3
20030807032934,5
20120706122502,4
20110909110841,4
20161110162073,3
20031212031599,3
20031211030591,3
20050402052002,4
20120807121999,4
20140302141472,3
20040303041561,3
20120504120701,4
20090505091449,3
20170807171930,3
20130402132161,1
20110807111427,3
20090504091385,4
20151110150795,3
20091008090811,3
20060807061414,3
20061109061154,3
20071110071610,4
20050212041525,4
20040908040519,3
20100101100675,3
20060301060814,2
20040302042094,4
20160112151945,5
20110201111860,5
20160808162030,4
20121009121334,2
20030908032024,4
20070404070971,3
20110202110951,2
20160706161202,3
20150302151309,4
20061211061979,3
20040808041880,2
20140908142478,4
20090403090041,3
20090303092201,4
20090303091628,2
20140112132309,3
20060908061414,1
20091008091257,3
20140201142010,3
20130909131192,3
20090706091158,4
20171211171992,4
20041212042467,4
20101010101813,4
20160504161107,4
20170705172404,3
20180302180500,4
20100505100073,2
20120605121979,3
20060908061442,4
20090706091848,4
20031212031110,3
20090201091313,4
20131210130757,4
20181211180074,4
20110504112310,4
20031211031643,4
20050807051237,4
20061009061486,3
20040908041663,3
20050403051777,3
20070112061810,3
20040605041764,4
20090908091605,4
20100605101110,2
20150504151646,5
20050101052363,5
20110201111806,4
20170605171512,4
20070807072051,3
20160112151771,3
20130201132537,4
20091211090697,4
20061010061838,2
20150908150876,4
20050302051425,4
20140605140135,4
20150402151263,4
20081009080093,3
20080112071014,4
20160403161366,2
20171211171166,3
20120112110878,4
20120706121479,1
20090302091476,4
20181009182223,5
20151211150936,4
20070504070832,2
20181211180766,4
20040504040009,3
20100504101743,2
20100302100563,4
20120504122235,4
