ID,lv_cluster
20050807052491,5
20050807052510,5
20121110120538,5
20080605081165,2
20030112022442,1
20060302062018,4
20080707081887,3
20081009081434,5
20050908050875,4
20130201130890,2
20060807061663,5
20110606111696,4
20160403161876,5
20171211172462,3
20101110101087,5
20040605042190,2
20050806052039,4
20181211180506,5
20060707062461,6
20091010091602,4
20040302041703,4
20061110062251,1
20091009091604,5
20180605181201,4
20080807081473,5
20040302041774,5
20151109152083,5
20180503180870,2
20170112161291,1
20070302071220,5
20050201051566,4
20110808111417,2
20090707091395,4
20160605160949,5
20100807102538,6
20141211140560,5
20110112101252,5
20100605101838,3
20160212152404,4
20070302070948,5
20040112032373,5
20141210141295,5
20120403122174,4
20080909082417,6
20150302152210,5
20120403121822,5
20080212070803,5
20080605080920,4
20171211171412,5
20090504091986,4
20170806172378,2
20070706071913,5
20041010042532,3
20130706131304,2
20101009102047,5
20141009142313,4
20031211030130,4
20180112171069,5
20050112041993,4
20180403182015,5
20050806052195,5
20080706081681,5
20131109131044,5
20090112081901,6
20031210033228,5
20040706042320,1
20090302091932,5
20060807060816,3
20050604052327,4
20160302162036,4
20080403081686,5
20030605033656,5
20130505130881,4
20161010161329,1
20081007082189,5
20150112141613,5
20181212182252,5
20060403060582,1
20080403081875,5
20050807050528,4
20050807050799,4
20050201051950,2
20140605141290,4
20090212080796,4
20171009170511,5
20140504140547,5
20071211070901,4
20181110181910,4
20050807050548,5
20080907080666,5
20121211120903,2
20171109172397,4
20140806141286,2
20101111102402,6
20070403071062,5
20040707042531,2
20110807111507,4
20041211041549,4
20040807041518,2
20060111051175,4
20160302160643,4
20120806122196,4
20180907180077,5
20060807060818,4
20030302031407,4
20120212110921,1
20110403110516,4
20151009151877,5
20171110171807,5
20060705062552,4
20101110101655,2
20090504091337,4
20100403101977,5
20160807161718,2
20050112041352,6
20080112070719,1
20161211161105,5
20101008101039,1
20080504081948,5
20090404091875,4
20161009160541,5
20170605170113,3
20161110161593,5
20100807102343,5
20050504051948,5
20030402031232,1
20080505081130,5
20160504160709,2
20180605180764,5
20050302051718,2
20110101112180,4
20090302092212,5
20101211101984,4
20060112052142,1
20120403122211,5
20030706031160,5
20160807160571,6
20120201121422,2
20060807061691,5
20070403072094,5
20030908032434,5
20110111102446,5
20170201171743,5
20070201072232,5
20181111181456,2
20130807131244,5
20120909121705,3
20160403161818,5
20110706111130,4
20080605081526,4
20141110141966,4
20100302102205,4
20091009091576,2
20170605171207,3
20040706040054,6
20120706122037,2
20030112023232,1
20170907170750,5
20110706110043,6
20101211101595,4
20130705131073,5
20080605082461,4
20060112051675,5
20130807130544,6
20090807092125,5
20070402070739,4
20060201060532,5
20100908102388,3
20030112021777,5
20130503130754,5
20140908140530,2
20160505161134,5
20120808122488,2
20031009030892,4
20160807160056,4
20110908112056,4
20131009132325,5
20100908101130,5
20180807181042,5
20181009181309,5
20140706140851,2
20130212120510,4
20100807102138,4
20150807151152,5
20091009090795,6
20050201050765,5
20081110080021,5
20060906060647,5
20171008171037,5
20051009051905,5
20080401080510,1
20140302142027,5
20160605160559,4
20160605161999,6
20131210130542,1
20150807150645,3
20090706091053,5
20180705182426,4
20110605111916,4
20181009181458,5
20161009161518,4
20110505110041,1
20150112140794,5
20170403170632,2
20180808180802,6
20131110130701,6
20171010171949,4
20040906041316,2
20070908071598,5
20040303041367,1
20140706141394,4
20080201080985,5
20111211111429,4
20091009090852,2
20121211121992,4
20110112101046,1
20071211071968,5
20140908142073,3
20091009092372,5
20161110161235,1
20041009041590,4
20160908160510,3
20141009141478,2
20081008080866,4
20110504110527,5
20080705081337,5
20051211050793,4
20060403061662,5
20111010111685,2
20040806041810,4
20050505051212,5
20160605162494,5
20150706151028,4
20090302091276,4
20131110131968,4
20090402091867,5
20030112021005,5
20080706082347,4
20080302081874,3
20040908041718,1
20180706181121,3
20030908031701,5
20081009082282,2
20141110142514,4
20121212121270,4
20170503171349,5
20081110081333,5
20060302060083,5
20091211091919,5
20150808150652,4
20031009030593,5
20171009171581,5
20170908172505,5
20120705121282,2
20110403112031,4
20040605041803,4
20160302160987,4
20060101061781,5
20170605171463,2
20090112082474,3
20160403160782,5
20170808171095,1
20180101180897,5
20120807121734,3
20130403130767,5
20150403150155,4
20180705181470,5
20091111090948,1
20060807061140,4
20071009072528,5
20110605111578,2
20140604140609,5
20121010122450,2
20040302042478,3
20050201050015,4
20111110110779,6
20131211132170,5
20060908062241,2
20030908032124,5
20050302051598,5
20051110050598,6
20180503181205,5
20090302090139,3
20060504060080,4
20080808082247,4
20110908110924,5
20140603142334,5
20030604031179,2
20071110072192,5
20030201032254,1
20160807161159,4
20041110041185,4
20101110101528,4
20120403120589,4
20170807172504,4
20130201131816,4
20040403040070,4
20101009101933,2
20090302092357,3
20110908110511,4
20110403111399,4
20030403031280,1
20081008082078,1
20050112042533,5
20101110101306,5
20100112092411,6
20040909040983,4
20180201180778,5
20120605120857,5
20111211110523,4
20170706171790,2
20121009120857,2
20181110182062,4
20030605033634,5
20180302181274,5
20130706130794,4
20040301041815,4
20141211141066,4
20150404151136,4
20150112140694,5
20171009172119,1
20170111161705,3
20150908150959,1
20180403181318,4
20150504152151,4
20150301152451,4
20150605152253,4
20100807101001,5
20120807121959,4
20140504142415,4
20120706121292,5
20080504082482,5
20111010111139,4
20180707180873,5
20100604100875,1
20040201042075,4
20040504042159,5
20050302052157,5
20030706030863,3
20040605041806,5
20180807180931,4
20070302070699,5
20030503031373,5
20170908172424,4
20031109033416,1
20141008141756,4
20131211131178,4
20120505121702,4
20081211081443,4
20050908051575,4
20050201051849,1
20120101120757,3
20060807062198,4
20140706141427,5
20170201170148,6
20121211120771,4
20121010122467,4
20070111060781,5
20060707062515,4
20071009072527,4
20160404160897,4
20151211151067,5
20060201061263,5
20170706171426,6
20110808112167,5
20150707151146,5
20061211061778,5
20130201130547,4
20110706110737,4
20101009102005,4
20180706180112,4
20130504132424,5
20110706111356,5
20050908052450,5
20180112170705,4
20041110041652,5
20180112171638,1
20050707052548,5
20110403112064,2
20090504091285,2
20161211161441,4
20131009131015,5
20130302132173,4
20110706111132,4
20181111181840,5
20080909082173,5
20050706051982,5
20180807181242,5
20130909130043,5
20121211122218,4
20050403051561,5
20030302031539,4
20040302041480,2
20140908141465,5
20130111121500,4
20180504181223,1
20090504090802,5
20160403160011,5
20060908061677,5
20121010122337,4
20070504072129,5
20061008061093,6
20100605101299,4
20050404052060,5
20060303062091,4
20041009040847,6
20140403141896,4
20161110161298,5
20110806111655,4
20140402140666,5
20031110032024,3
20180201180698,5
20030111022693,5
20050808051297,4
20100605101589,5
20050404051395,1
20070112061226,4
20160808161922,5
20180806180730,4
20170707170576,4
20111211110891,5
20030504031729,3
20070706070059,3
20100403101251,6
20040605041745,4
20110201111877,5
20110301110844,5
20140101142043,5
20120403120576,4
20160403161381,5
20030908032130,5
20111009112489,5
20030605031497,4
20090706091794,5
20140807142177,4
20100909100865,4
20090807092179,4
20170111161256,1
20100605102027,5
20100403101805,5
20041111041520,5
20090707091142,2
20170605172097,4
20091211092413,5
20160605161132,2
20110503112004,5
20150301151380,2
20141211141022,1
20170404170832,4
20161110161657,4
20101211100579,4
20100402100781,1
20111211111423,5
20041008041014,5
20150302150866,1
20051010051240,5
20120706121897,5
20171009171650,5
20060302060909,5
20091110090669,5
20090605092386,5
20171009171320,2
20081211080009,5
20150503150931,5
20050504050745,5
20180112170676,5
20030201033017,4
20150908151756,5
20150403152187,5
20170807170665,5
20050302051194,4
20140403140801,5
20041009041176,5
20160808160754,4
20140402140604,2
20070503072436,5
20070807071500,5
20101009101003,5
20071110071713,1
20140807141041,5
20100302101526,5
20160301162488,4
20121109121486,5
20080504081761,2
20170504171237,5
20111110110657,4
20030202030506,4
20071009071831,2
20051110052378,5
20160302162049,5
20080605080527,4
20091009092255,5
20110604111482,4
20171110171129,4
20180112170087,3
20040907042335,1
20150504151113,5
20090908091340,2
20140201140903,4
20080909082345,2
20031009031008,3
20060401060822,2
20061010061977,1
20160202162020,4
20040111031711,5
20180202182185,4
20040101040534,4
20041009041606,5
20180212171949,5
20110505111132,4
20090403090886,1
20061110060688,4
20070908071320,5
20081010080131,4
20160403161808,4
20080807080647,5
20031110031555,4
20121009120555,4
20110908110771,4
20150504151888,2
20030909033651,5
20120404121319,4
20030906030873,5
20100707101379,4
20120504122066,6
20150807151099,4
20070605070530,2
20030807030928,5
20031009032808,6
20120908120667,5
20180302182281,4
20100201101183,4
20140807141911,4
20041111041964,5
20170706170898,3
20160706160122,4
20100808100825,5
20060201060961,1
20180112171344,5
20050504051614,5
20131110130613,4
20100201100866,4
20050201051197,4
20071009070705,4
20090301091303,5
20061010060716,2
20131109132257,4
20120112112207,5
20140909141998,4
20170907170139,5
20050111041043,4
20140302141176,5
20110403110727,5
20160504161249,5
20160402160144,5
20060302062225,4
20150706151980,4
20150403150021,4
20050201052125,4
20051110051627,4
20170112160573,4
20140605141002,3
20030402033057,5
20110706110652,2
20141009141232,5
20170908172098,5
20050807051667,5
20170605170875,5
20071111070755,6
20140112130545,4
20030403033412,4
20140908141472,5
20150112140002,5
20100706101475,6
20081211082313,6
20130112120052,4
20080605080614,3
20040403041180,2
20051110052275,3
20080112070633,3
20140605140651,4
20061009060807,1
20120303120815,4
20070111062096,4
20131110131029,3
20041111040100,4
20050605052413,5
20180909181902,2
20150706152239,2
20151210150845,4
20120706121816,1
20070808072090,5
20070201071416,6
20050201051281,1
20180504182505,4
20060706060880,4
20031010032100,5
20110302110511,4
20110808112197,5
20110302111523,5
20121010121638,2
20120706120794,4
20151008151955,5
20120302122540,5
20160908161751,5
20090112082038,4
20100907100921,2
20090807091243,4
20110504111643,5
20031008032448,5
20160504162422,5
20120908122509,1
20051211052141,6
20120706121063,4
20140403140668,5
20050301050661,1
20120302121834,5
20161211161986,4
20080111070616,5
20180908181414,2
20070907070988,5
20130807131442,5
20081211082364,5
20121009122097,5
20130706130823,4
20130302130918,5
20080201080568,2
20050112042004,4
20170302171198,5
20170505171617,3
20061009060537,4
20120604120848,4
20070302071671,5
20130908132184,4
20150605150881,5
20091111091863,2
20150706152392,1
20040906041109,5
20110504110630,6
20100112092076,2
20161110161805,5
20170806170830,5
20090808091279,5
20060112051045,5
20030403030064,2
20170706172520,5
20180604180844,2
20181110181521,4
20181110181766,4
20170605171852,2
20081212081280,5
20030807030533,5
20160503160864,4
20060403061330,4
20111110112197,5
20090112081889,5
20110302111888,4
20160302161904,5
20070403072213,4
20090505091994,4
20060302062520,5
20150707151313,5
20120402121881,5
20151211150018,2
20111111112437,5
20040605040773,5
20051211051503,5
20031010031936,4
20030201030827,5
20090705090835,5
20150908151684,5
20070605070672,5
20070101071368,4
20150101150018,4
20031211030680,5
20041211042499,6
20150403152199,5
20091009090872,5
20090302091368,3
20150201150803,4
20051009050048,5
20110112101235,4
20180504181148,4
20110212102287,5
20051009052348,5
20090101090755,5
20090605090966,5
20170112161138,5
20160908161527,5
20080706081706,4
20060302062528,5
20180908182345,1
20111210110509,4
20181211181431,5
20180403182220,5
20081110081994,1
20141211141108,6
20050908052414,5
20151211152289,2
20161210162037,2
20040403040739,2
20050706052294,5
20100808101238,6
20120909120825,5
20040505042042,5
20070504072065,5
20061007062324,3
20080303081591,1
20061109061073,5
20081211080542,4
20120504121314,4
20131009131779,5
20030503032383,4
20100302100603,3
20121009121324,5
20080503082228,1
20030908030991,5
20181008181884,4
20150604151824,5
20100908102013,4
20040301042429,5
20140301141325,5
20111010111888,5
20100402101068,5
20171211172264,5
20060706062422,6
20130706132358,4
20130302130664,4
20170302170683,5
20080112072436,2
20100112090054,6
20090403090603,5
20180404182244,5
20110908112209,4
20100909101025,1
20040302040587,5
20051110051399,5
20080504082037,4
20140505140500,5
20150505150696,2
20070101071315,5
20110908111404,5
20120706121857,5
20170112161030,5
20161110162433,5
20181212180806,4
20131009132407,1
20100504100009,5
20060605061264,3
20050706052164,4
20160706161916,4
20110706111918,4
20080605082370,1
20090402091132,1
20151010150794,2
20130302131200,5
20140404140762,2
20090403091867,5
20070111061523,4
20070505072150,4
20060302061368,5
20130112120104,4
20041009042269,2
20080808080001,4
20150212141829,4
20131009131340,3
20041209040534,5
20090403092040,4
20170706171014,4
20181008181402,1
20060807062496,3
20120707121455,5
20030504031646,5
20030504032201,5
20110302110585,5
20120112110113,5
20071110072479,5
20160404161890,5
20140908142194,4
20030504032858,3
20140201141455,1
20061210060710,2
20071009071499,5
20050201050612,4
20050101050729,5
20070707070103,4
20070605071452,5
20180111171258,5
20080402080883,5
20061010061916,4
20030403030934,5
20041212041674,4
20091009090650,5
20071009070068,5
20050908052363,2
20170706171106,4
20100403101753,4
20090604091788,4
20040909041460,5
20040112033053,4
20170212161979,5
20070808072527,5
20050112042352,5
20110908111876,5
20110806111634,5
20091009091433,4
20170706170908,4
20140908140093,4
20101211102210,5
20071210070619,5
20080112071030,2
20030705031496,4
20041211041515,5
20130504130083,5
20080806080687,3
20130504130797,5
20140201141497,5
20101211101234,4
20080908082215,1
20120201122132,5
20180706181766,6
20150706150564,5
20100403102042,5
20181211180123,5
20150201150833,1
20070404071944,6
20031110031776,5
20100706101622,4
20041109042441,5
20091211091098,5
20131110131759,4
20090504090511,4
20070908071280,5
20080403081427,5
20030112021692,5
20090101091238,4
20031110031492,1
20080202081133,4
20160505161295,5
20080202082322,5
20100302102379,5
20150504150792,2
20140605141803,5
20080908081528,5
20160201160768,5
20160302162346,5
20120706121604,5
20130705130119,5
20070302071771,5
20170907171023,5
20180111171206,5
20151109150579,5
20080605080814,6
20170112160526,1
20181211182519,5
20040504042409,2
20140303141110,6
20040403042340,5
20050112041037,2
20170111160755,2
20150302151188,5
20040403042055,5
20050706051227,3
20070807072424,4
20111009111453,5
20140908142435,5
20160807160737,5
20150301152429,1
20160201162210,4
20040403041233,2
20110505111442,4
20160201162394,5
20110908111537,5
20080504081432,5
20071010072316,5
20071110072266,4
20120807122318,4
20090606090747,4
20091211092359,5
20110201111932,5
20101009101507,5
20131008132307,5
20070302072256,5
20041211041881,5
20040606041369,2
20041110042039,4
20170604172261,6
20111109110617,4
20161009160933,5
20111109111695,5
20110503111680,5
20031009031734,4
20070605072520,5
20070504072614,2
20041211042164,3
20030403030612,5
20070202071518,5
20100907101804,2
20170504172371,2
20040604041175,4
20091110092036,4
20090504091308,4
20141009142249,4
20140504140111,5
20120112111969,5
20080807081420,4
20050505051853,4
20110706112007,4
20120303122451,4
20160111150769,2
20081211081645,3
20031009030759,1
20150112141902,5
20150504150708,5
20131110131809,4
20060908061294,4
20120605121651,5
20181111181302,4
20040706041641,4
20150403152168,4
20151009151176,5
20180502181662,4
20180402181450,1
20180402182165,4
20080403081503,3
20050403052212,5
20100303101027,4
20080505081306,4
20060403061145,5
20180101181180,5
20120403120987,4
20140807141093,2
20171110172003,5
20150908150609,4
20070111061259,5
20180908180099,4
20050403050916,2
20130908130080,4
20040302042557,5
20050201051383,4
20131009132114,5
20120503120673,5
20130403130084,5
20080908082460,5
20151110151712,5
20100201101131,2
20171009172139,5
20070212060920,5
20070908071186,5
20080201081323,1
20050605052180,2
20131110130980,4
20040111033281,4
20050909051267,2
20180806182013,4
20070404071786,5
20101110101631,5
20121211121694,4
20181008181714,5
20180807180759,5
20040808042558,3
20131009132322,1
20180201181822,4
20030403030841,4
20050201051724,5
20090101091153,4
20060202060795,3
20090605092343,4
20171110171761,2
20040805041949,2
20031009031128,5
20091009090803,5
20171110170933,4
20070908071542,2
20140112132272,5
20171110172510,2
20030111022165,6
20161009162210,4
20101111100052,2
20160112152245,4
20180403180111,6
20030504031520,5
20060403062451,4
20181211181552,5
20070605070799,4
20150807150097,6
20120404122029,4
20071210071992,5
20121110121658,5
20130504131815,5
20150604150783,3
20060112052343,3
20120403121651,5
20111110111799,5
20050807051926,5
20181109182202,5
20100403100775,4
20160403162264,5
20170908172175,4
20030706032540,4
20070706072342,5
20101009100505,5
20140201141375,5
20030908032693,1
20050111040555,5
20140302141234,4
20121008121652,5
20080403081438,4
20040605041708,5
20050201051495,4
20031009033356,4
20101008101410,1
20171210171660,1
20180606182135,5
20050201051576,4
20170302170577,5
20070302071352,5
20040605041793,5
20060605061760,2
20140807141452,4
20110201112498,5
20031009031300,5
20050503050678,5
20120101121081,5
20111110111698,4
20061110062287,5
20070605071518,5
20170706170796,4
20051211051076,5
20050302052057,5
20040605041243,5
20130301132364,5
20110706111065,5
20160403160841,2
20151110151057,4
20090201091297,2
20070111061204,5
20051212050793,3
20160403162284,3
20150705151426,4
20130909131453,5
20040504041309,5
20130908131865,4
20140201141151,5
20140807140036,6
20060201062365,5
20090201090570,1
20090807090958,2
20181211181220,5
20051211051623,4
20030706032023,5
20031009030970,5
20170605170710,2
20161110161787,2
20120212111523,2
20040705042148,5
20070808070569,2
20100302101863,4
20110403110770,5
20150605152413,3
20140606142491,4
20181110181384,5
20151210151255,5
20030606032339,4
20150112141035,5
20050503052327,4
20160201161929,3
20090605090061,5
20071010072486,4
20150504151905,4
20060302060771,5
20110908110515,4
20100101100050,2
20080201081948,5
20130504132029,4
20060908060137,5
20090604092027,2
20030301033472,5
20100202100556,1
20050605051160,5
20160705162104,4
20050212042527,4
20110907111898,4
20170403172228,2
20070605072048,2
20160706160715,5
20051211052455,4
20080302080503,5
20040908040860,1
20060907062533,1
20120402120849,1
20180909181999,6
20170909172333,5
20090302090523,5
20160212150906,5
20160201160889,4
20150403151602,1
20170605171808,3
20040604042411,4
20051109050665,2
20080707081751,5
20180605182442,6
20031110032979,1
20090606090912,4
20061010060875,2
20101110101654,4
20091211090844,3
20041009041778,3
20140112131243,4
20090706091039,5
20120807121976,2
20101210100583,5
20140706140621,5
20121110121697,4
20080403081860,5
20170201170814,4
20040302041616,5
20080403080965,5
20120402121644,4
20090908092465,2
20070907072466,4
20030605032223,2
20110808110820,4
20121111120555,4
20171110170833,5
20140503140040,5
20041211041597,4
20170605170667,2
20180909182405,1
20040605041430,5
20090402091913,5
20080605081874,2
20181009182315,5
20180302180670,4
20041009040947,4
20030807032075,5
20150201150656,5
20040301041079,1
20110808111163,5
20181210182370,4
20150302152008,1
20180201181408,5
20121009120607,5
20150807150001,4
20080504081420,5
20170504170161,2
20080605080038,4
20130807131622,5
20170604171294,6
20150909151586,4
20081211081673,5
20081211081876,5
20070706071006,5
20030101033414,3
20180212171451,5
20090302091270,5
20151210151003,2
20051111050839,4
20110908112076,5
20030706033156,6
20101110101368,1
20150808151990,5
20130807131758,5
20050111041257,5
20090112080712,1
20170302171977,4
20110605111179,5
20141211141343,3
20180603180849,4
20111009112207,5
20070706072094,4
20040504041073,4
20141211141453,5
20091111090549,3
20070908071609,5
20150807151287,4
20031211031628,2
20040908042063,4
20110605110958,5
20030112022264,6
20100201100758,5
20120807122026,4
20090201091976,4
20140807141773,5
20140605142412,5
20170907172314,5
20041010041525,4
20061211060546,5
20170504170047,2
20131211131909,2
20130908132229,6
20170706172504,4
20070403072291,5
20130807132498,5
20050907052087,3
20121109122151,5
20150807151341,5
20170707170138,5
20100504100126,1
20080605081681,4
20080202081646,5
20090201092028,4
20180908181131,5
20160806160526,4
20121212121753,4
20161109162188,5
20130605130563,3
20130403131256,4
20090301091058,4
20151009151017,4
20040605041847,5
20070302071199,5
20130112121433,5
20091009090676,5
20150706151255,3
20160201161096,5
20130808130824,4
20100404101945,1
20071211070951,4
20180403182119,5
20161110161870,4
20110605110908,4
20031110032107,5
20060302062313,4
20140605141619,5
20181110180916,5
20161009161703,4
20041211042087,5
20120112112301,6
20120302120995,4
20030706032063,5
20030605030191,5
20180705180138,4
20111110112238,4
20100403100042,4
20050201051850,6
20170302170644,5
20160302160917,4
20141110140667,5
20121109121426,1
20060112051692,5
20100604102452,1
20180605182437,5
20051109050992,6
20180504181531,5
20170505172213,2
20160402161262,5
20141211141946,1
20090112080885,5
20090807090097,6
20150705150841,4
20160806161329,5
20150112140544,5
20130504130889,5
20050908050036,2
20150707151692,5
20130504130011,5
20140605142301,5
20061009060536,4
20160302161758,2
20160403162331,5
20030604030507,6
20110706111702,1
20050504052399,5
20130402130705,4
20090706092062,5
20140301142031,4
20111211111222,6
20130201131436,5
20110808111216,5
20060908061430,5
20170806171850,5
20170112160641,4
20171110172011,5
20101009101134,5
20150707150570,6
20070807072302,6
20120401120840,1
20140201141788,5
20111008110808,5
20170403172041,5
20100807100818,2
20050807050022,5
20160707161831,4
20141110140585,4
20080112070127,4
20080201082385,4
20091009090662,1
20080909080880,5
20100807100582,5
20090807092491,5
20120605121192,5
20071110072392,4
20171009171750,5
20050112041432,5
20150504151149,5
20110504110996,5
20060503061238,5
20050504050818,4
20060808062097,1
20151211152330,4
20180808180944,5
20131009132462,4
20110807112156,5
20140302141295,4
20080908080606,5
20170605171857,2
20041010041764,5
20180807180693,4
20091009090540,4
20040707041756,5
20030112020983,2
20090807091629,4
20050908052499,5
20061009061935,6
20120112112509,5
20080605080164,1
20120403121028,5
20110302112175,4
20060605061512,5
20080504082450,5
20120505120042,5
20140111131603,5
20160808161235,4
20130302132198,4
20031009032377,2
20110807112369,3
20071009071104,5
20031211031552,6
20110201110541,5
20090807092499,4
20161110160678,5
20070505072691,5
20100404100524,4
20160807161483,5
20031211030575,5
20120302120869,2
20091211091467,4
20180402182121,5
20120807122396,6
20131010131046,1
20060302062560,5
20130908130736,4
20071009071569,1
20031211033528,5
20041009042314,1
20071110070811,5
20130807131254,4
20151009151022,2
20160705162373,5
20111009112322,3
20040908042224,5
20110605111477,2
20161110161380,5
20120605120082,5
20090606092520,4
20080706081102,5
20150303150947,4
20130706130872,5
20060505060564,3
20090504092391,4
20081009081637,5
20130111121141,5
20100201102283,1
20080605081262,5
20170303172165,5
20080605082089,5
20091009091044,4
20130302131336,2
20160706161370,5
20141009141230,5
20170908170851,5
20100504100601,4
20100908101925,5
20161009161602,2
20130302131646,4
20180504182359,5
20160301161774,5
20150705150087,3
20170706172364,5
20150403150081,4
20050706052527,4
20031008033140,5
20040402042325,6
20120504120608,3
20150505150791,4
20121008121801,5
20170403172174,4
20121010121461,4
20030605031446,6
20140202141057,4
20150705152450,4
20110112100972,2
20140504142234,6
20140504142510,4
20070908071576,5
20121008121504,1
20110112101485,1
20040705041987,6
20130605130072,5
20080403081154,3
20171211170646,4
20160504162259,4
20070201071686,4
20180806180055,4
20030201031492,2
20120806121412,6
20171211171981,2
20090403090988,4
20060112051894,4
20150301150061,1
20100706101968,5
20150606151236,2
20150806151995,4
20140706141615,4
20180707180038,6
20131211131785,4
20180403180002,5
20130201130139,5
20181210181128,3
20040202042387,5
20040202041248,5
20040201042343,5
20110101112219,5
20050504052367,4
20170706170554,4
20040706040852,5
20140504140715,5
20091009092266,3
20150302150854,4
20050908050613,4
20160303160831,4
20160807160926,4
20180212170916,3
20110707111371,5
20161109161980,4
20080806082320,2
20170705170124,5
20080706080773,5
20101110101454,5
20061010061373,3
20070605070538,5
20161009160909,5
20100201101551,5
20101009101125,5
20170301170001,5
20100909100664,4
20051211051905,4
20160605161985,4
20170605170582,2
20080908082468,4
20160505161098,3
20080605082442,6
20030504032106,4
20110112100931,4
20140807141441,5
20050403051378,5
20050101050502,2
20141110141120,5
20111109111052,3
20110201110654,4
20030606032752,5
20150807151156,5
20090807091235,4
20160302162026,3
20160403161136,5
20180706180794,5
20030111020620,2
20180504181095,2
20140908141139,5
20110201110128,3
20170605172044,4
20050112040551,4
20091009090856,4
20140605141352,4
20070908071039,5
20180606181576,5
20060605061353,2
20080201082014,4
20150201150158,2
20150303152173,2
20151110151451,4
20081008081641,6
20160605161093,2
20141211142137,5
20030504030907,5
20051211052026,4
20130403131010,4
20040201040087,1
20161009161025,6
20040908041643,5
20070808072114,5
20140605140972,3
20050706051744,4
20170201171895,4
20050504050011,3
20180302181187,5
20070605070856,5
20050605051290,5
20050706051510,4
20181110181676,6
20130112122447,2
20151110151818,5
20111111110159,1
20170908170040,4
20120403121584,5
20070202071365,5
20100403102314,5
20070302072442,5
20141009141389,1
20121211121272,5
20091110091373,2
20060201061732,4
20030112023136,5
20160606161032,5
20110201112465,5
20071211072427,3
20110201112366,5
20060112050747,4
20070706072077,4
20111010111966,5
20050505050728,4
20100504100757,5
20120404121542,5
20120808121693,3
20091211091203,5
20050807051783,4
20030403033473,5
20100201102351,4
20060909060951,5
20060302062438,1
20060605062362,1
20110706111371,5
20150908150864,5
20130807131524,5
20140301140933,5
20110403111099,5
20090807091033,5
20050302051128,4
20090909090792,2
20080504081299,5
20071009071105,5
20101111101907,4
20170201171363,4
20130302130571,6
20170504171532,5
20130908131191,3
20130112120870,6
20040706041249,4
20160302162132,4
20160807161536,2
20090605090512,5
20080605080018,4
20060505061121,5
20151010151017,2
20041009042384,5
20030302032524,5
20181110180648,3
20060808061957,5
20091211090082,4
20150908152519,2
20030504032937,5
20061110061181,5
20050112041977,4
20041110042352,4
20090201090951,2
20171110172065,5
20070201070583,3
20100807100526,5
20101009101774,4
20061009062221,3
20140503141294,5
20040605040912,5
20061211061325,2
20180101180524,5
20050201051688,4
20090212080637,4
20140403141800,2
20061110061416,5
20070101072236,5
20180807180716,4
20030303031854,5
