ID,lcs_cluster
20120706121696,3
20141010141282,1
20160808160681,1
20130705131372,1
20080212072021,1
20040112031903,1
20041210041312,1
20090503090700,1
20071110072153,3
20140504142313,3
20070909070922,1
20140605141858,3
20130404130728,3
20080705080669,3
20161111161649,1
20110403111267,3
20171209171668,1
20101009101219,3
20060807061605,3
20100504102430,3
20150504152505,3
20170302170885,3
20160504160904,3
20040907041881,1
20111110110591,3
20061010061027,3
20110707111143,3
20120112112303,3
20130707131780,3
20110302111788,3
20120112112511,3
20120706120579,1
20100706100086,1
20090303091931,2
20091211091695,2
20100706100797,1
20050808052241,3
20050111041330,2
20070706070774,1
20110403112330,1
20180605181221,3
20090112081874,2
20160908161529,3
20150705151224,3
20160403161298,1
20100201101606,1
20160806161886,3
20030112021448,1
20151211150554,2
20171211170510,1
20030301030918,1
20041212041035,1
20110605110574,1
20090605090659,3
20040201041081,2
20120112112392,1
20161009161346,3
20150807150005,3
20030606031692,3
20081009080939,1
20080806081487,3
20130302131003,1
20101211102254,3
20090604092457,3
20090907090859,2
20181211180847,1
20131110132470,2
20140504141239,2
20170112160580,1
20150807151772,1
20040101041069,3
20121211121554,3
20140909142261,3
20040807042109,1
20040504040719,1
20060807062499,3
20150201152355,3
20180907180093,1
20170706170691,3
20070403071695,1
20180201180654,3
20030201032808,1
20170101172428,3
20160706162110,1
20050403051895,3
20110302112063,3
20060505062094,3
20040605041522,1
20050706051923,3
20120301122205,1
20180112170881,1
20060606060835,1
20120908120950,3
20100705101070,3
20160807160994,3
20080504080807,1
20071110070778,2
20100605101511,2
20180706181708,3
20181210181438,1
20170403171063,2
20090807091415,1
20041008042105,1
20070807070076,1
20100908101916,2
20140908141538,1
20150504151552,3
20181009182417,3
20101009102329,3
20110112100858,3
20110112101620,1
20090302091443,3
20160402162376,3
20180706181137,1
20070605072314,1
20120706120670,3
20080112072217,1
20031110030828,1
20170402171832,1
20050504051665,3
20050112042167,3
20100706100953,3
20130301132150,1
20151210150760,3
20030403032746,3
20030112023097,3
20150909151915,3
20080403082276,2
20160605161619,1
20180605182476,3
20101210100589,3
20061009062130,3
20030201030953,1
20100605101814,3
20130706131109,3
20120605120998,3
20080403080821,3
20110808111647,2
20080112071203,1
20071210071625,1
20071010071749,1
20170707171178,3
20080112070926,3
20050404051577,1
20140706141963,1
20090201092312,1
20030502031321,3
20180303182515,1
20110807110995,1
20101110100733,2
20170909171893,1
20140605141984,1
20030201032382,1
20150606151139,3
20060101061242,3
20050212042122,3
20160302160045,1
20180403180955,1
20140706141930,3
20081210081873,1
20031009030819,3
20130504131434,3
20130705131999,3
20071110070738,3
20080112071400,2
20030403033476,2
20180504181994,1
20170112161580,1
20060808061543,1
20070302071372,1
20100302101102,1
20071111070048,3
20140604142267,1
20030403031350,1
20180101180571,2
20100706100639,3
20180504180833,1
20120101120935,1
20150112141446,1
20041110041587,1
20141110141468,3
20100807101797,3
20061211061826,1
20060807060989,1
20061010060076,3
20040504040716,3
20160605161454,3
20100403101395,3
20180806181170,3
20160807161016,3
20090302092127,3
20031110033431,3
20160404162351,3
20090605092225,1
20180112171402,1
20080605081117,3
20120605120032,3
20170807172016,3
20170705172070,3
20030606032533,3
20170212161713,3
20100908102140,1
20120403120080,1
20170302172054,3
20071211071918,3
20080112071429,2
20170101172209,3
20040302041971,1
20170202170607,3
20170302171128,3
20060705060025,1
20060403061607,1
20180101182198,1
20060706060854,3
20031009030772,3
20130112120855,1
20120504120135,3
20180403180076,1
20090301091515,3
20060302061550,1
20130908130905,3
20101110100815,1
20120808120018,1
20111110111167,1
20180706181787,1
20150112142195,1
20080403080645,1
20121110122173,2
20161009162473,3
20130806131273,1
20131009131311,1
20141110142228,3
20160201161823,1
20130806131625,3
20080302081016,3
20110404111068,1
20161009160539,3
20130605132008,1
20130605131722,1
20100504100623,3
20070807071425,1
20170301171312,1
20111211111453,3
20111211111719,1
20051110050046,1
20101111100826,1
20051007052115,3
20120707120009,3
20130807132152,1
20120504121930,3
20060302060745,1
20030908033068,3
20080112071342,1
20170504172043,3
20080403081487,1
20070403071420,1
20140404142258,1
20170402172201,1
20180908181508,3
20050404052401,1
20180112171649,1
20120505121609,3
20031009033079,1
20110302110990,2
20030302030961,3
20030504031104,1
20161008161896,1
20070807070573,3
20170201172203,3
20160202160867,2
20090807091837,1
20060504060582,3
20180302180599,3
20081210081747,3
20090908091881,1
20150302152417,3
20170403170850,3
20051010052304,3
20050504052531,3
20040504041200,1
20111211110920,1
20050111040666,3
20100707102154,3
20090403090868,1
20030504033236,3
20040908042465,2
20080201082354,2
20090706091251,3
20051212051399,3
20140504140540,3
20150403151164,1
20040807042482,3
20060706060766,3
20101110100571,1
20040303041754,3
20030605032650,1
20111110112481,1
20080807080825,1
20120112112179,1
20090403091771,3
20071109070529,1
20030112021542,1
20050112042062,1
20070212062088,1
20030606032647,3
20070502071838,3
20150807150101,3
20070807070069,1
20130201132427,3
20030302031800,3
20181007181245,1
20040403040793,3
20151209151802,1
20100808100504,3
20090112081984,1
20160604161987,1
20150605152378,1
20130402131978,1
20160302160843,1
20110908111221,1
20171009171441,1
20070202070587,3
20040706042271,1
20180505180169,1
20160201161763,3
20160302162191,1
20110807110644,3
20031211032474,3
20161110161512,1
20120112112174,3
20090505090746,3
20160403161724,3
20060505062104,3
20151110152152,1
20091212091821,2
20110808112214,1
20160403162266,2
20121110121441,3
20030706030110,3
20060909060626,3
20041009042456,1
20160201162211,3
20170403170527,3
20120908121763,3
20120404120924,1
20151211152311,1
20060212052359,3
20080807080873,1
20181008182522,1
20070504071496,3
20180101180652,3
20050606050587,1
20120112112452,2
20031110030563,1
20100402101628,3
20180403182060,3
20121211121370,2
20040604042311,1
20130201132279,3
20180301180671,1
20180908180528,1
20070503071308,1
20050404051732,3
20110303111705,3
20170302171331,1
20150112141207,1
20151110151404,3
20141211142456,3
20121110122231,3
20120707121365,1
20120302122323,3
20081211082239,1
20160504162202,1
20050201050642,2
20100403100849,3
20030908033447,1
20160302161139,1
20100505100684,3
20050807052223,1
20180403182412,3
20131009132101,1
20030112023276,3
20030605033609,1
20050112041450,1
20120403121756,1
20050706050627,3
20080101080567,1
20151210150934,1
20031110030104,1
20030706030841,1
20100201100767,3
20140908142198,1
20040907041508,3
20150807150767,3
20160806161608,3
20100909102466,1
20160807161509,3
20100504102419,3
20061110060623,2
20041210041802,1
20170302171925,3
20150303151729,1
20130302132260,3
20100504101822,3
20061210060037,1
20110807111049,3
20141110140877,3
20030504031685,1
20150202152019,1
20141211141383,3
20061111061085,1
20180402180879,3
20040706041973,1
20030604032026,3
20101110100816,1
20030403031612,2
20130302130833,1
20110707111688,3
20040112030555,3
20171211171713,1
20050909051723,1
20100908102137,3
20040302041257,3
20150706150994,1
20090201092426,3
20120402122355,1
20171110170812,1
20160707161722,3
20060504060055,3
20030606032601,1
20120605120922,1
20080907081782,3
20160112152277,1
20050112041342,1
20100605101821,1
20070403071760,1
20050111040563,1
20060606060085,1
20051210051619,2
20091109092138,1
20121111120892,1
20121009122083,3
20120504121434,3
20141009142345,3
20070101071768,2
20070403071415,1
20160112150765,1
20050808050655,3
20140201141010,1
20030302031191,3
20141211141124,3
20070201071717,1
20130908130510,3
20171212170756,3
20120605120779,1
20040303042165,3
20050706051443,3
20090112081951,1
20030403032635,1
20061009061493,3
20070112061499,3
20101009101624,1
20160505161031,2
20140302140556,1
20150302151039,1
20040706041418,3
20151211152512,3
20150907150543,1
20070201072430,1
20161109160869,1
20130605131260,1
20041110041551,1
20070909070584,3
20030908030525,3
20180605182362,1
20050908051686,1
20170505170837,1
20120807122408,3
20080301082231,1
20100706102048,3
20030909031974,3
20100706100110,3
20111210112430,2
20030605030847,3
20140503142359,1
20140909140832,3
20070706071718,3
20080112071652,1
20100403101591,3
20160707162041,1
20180403180771,3
20150112141581,3
20050301051957,3
20090908091473,1
20080202082259,3
20030201031790,3
20180112172259,1
20121211120648,1
20060908061960,3
20090605090988,3
20170604170943,3
20180706181269,1
20040706041185,3
20180706181957,1
20120907120715,3
20090706091454,3
20060301062055,1
20040504042055,3
20170101171808,3
20061211062057,2
20050807051619,1
20030201031529,1
20090302091664,1
20180908180502,1
20040112030165,2
20140504140981,1
20130101131231,3
20180908181945,3
20131110130961,1
20060201060073,1
20030201032266,1
20110403111591,3
20141211141180,3
20100808101967,3
20100705101912,1
20100908100523,3
20070605071591,3
20070112061998,1
20080112071119,3
20071212070073,1
20040605040745,3
20090201090579,1
20120403120687,3
20151211150805,1
20091109091399,1
20050605051841,1
20060705060039,3
20030101032294,3
20050402050533,1
20030504032270,1
20121211120781,1
20170909171125,1
20041109041668,1
20100706101685,3
20110807110822,3
20110808110002,3
20050504051454,3
20180806180933,1
20050112041527,3
20110403111984,1
20090111081049,1
20040112032390,1
20090605091325,3
20160212152047,3
20180706182436,1
20090807092408,1
20111009110508,2
20060303061303,3
20170112160661,3
20150201151655,1
20150504151356,3
20150302151834,1
20051211051043,3
20140504140565,3
20180403180525,3
20050402052393,1
20170302170658,1
20070201070563,1
20031110030583,3
20080807081588,3
20121110122486,1
20161109160808,1
20160302160656,1
20090201092303,3
20161110160620,3
20110112100052,1
20150807152017,1
20040202041091,1
20040505040534,1
20090403091427,1
20160706161026,3
20100908102453,1
20130504130544,1
20150112140623,1
20081009081828,1
20081109082025,3
20120504120669,1
20080705081344,1
20040606040867,2
20170301171405,1
20060606060575,1
20120605122049,3
20050112040760,1
20111007110581,3
20070302071331,1
20110112100553,3
20101110101940,1
20170303171885,1
20070706071493,1
20030605031152,3
20090706091185,3
20090605091608,3
20051010050045,1
20050302052133,1
20060908062136,1
20130908130667,3
20130908131009,3
20091009090502,3
20180403182256,1
20050908051433,1
20131008131702,1
20180112172042,1
20030112021612,1
20040808041336,3
20170706171566,3
20100908101611,1
20181008180590,3
20061211060958,3
20110706112282,3
20131110132040,1
20100807102210,3
20111211111000,1
20110807111726,1
20070403070513,1
20140504140647,1
20070112060549,3
20081211081698,1
20140403141044,1
20111008112061,1
20070605072139,1
20040403042105,3
20050504052299,1
20100908101822,3
20170606172143,1
20040706041311,3
20130605132371,3
20040101040964,3
20041111041365,1
20090112080871,1
20040605041383,3
20131009131292,3
20041211040789,3
20110605110675,1
20140909140151,1
20031108031909,3
20060806062336,3
20170604171912,1
20160807161414,1
20140201141256,3
20180402180764,1
20150908150003,1
20100907101422,3
20161110161764,1
20100505100972,2
20080604082501,1
20030605032202,1
20121010121196,3
20110806111764,3
20080403080639,1
20131211130696,1
20120908120858,1
20110301111148,2
20120908121485,3
20041211041892,1
20041009040899,1
20161008161346,1
20060302061281,1
20100605101608,3
20170706170555,3
20121212121700,3
20050706052237,1
20080706081454,3
20130112121906,1
20040706042104,3
20170705171087,1
20031110033000,1
20050604051784,1
20121009121122,3
20030806032714,1
20151009151675,3
20091211092312,1
20170212161290,1
20120402120553,3
20070707070035,3
20101110100848,3
20050302050059,1
20110605110522,1
20091009091633,1
20030403032814,1
20120707122094,1
20091009090025,1
20160403160666,2
20100908102363,3
20130807130592,1
20131111131262,3
20091110091987,3
20120403120653,1
20180402181278,1
20050402051014,2
20030201033140,3
20030201032020,1
20060707060903,1
20150201151678,1
20110504111932,3
20050302050121,3
20170403171773,1
20151009152020,1
20091110090911,1
20060909062567,3
20090504090692,1
20110112101792,1
20170807172438,3
20110112100500,1
20090606091379,3
20160112151695,3
20050706052133,1
20070504072336,1
20050402052228,1
20050807050083,1
20150201151202,3
20061110061264,1
20100403101612,3
20141212141956,3
20030604033090,1
20060908060737,1
20170302171385,3
20141211142405,1
20151109150773,1
20120909122194,3
20090403092215,3
20110403110583,1
20171211170920,3
20080605081292,3
20140909141544,3
20060704060082,3
20060403061422,1
20170201171139,3
20160504162489,3
20051211051217,1
20141211142222,2
20090706092212,1
20130112121057,3
20100807102383,1
20180112171350,1
20040908042487,1
20140303140513,3
20151211150765,3
20050302051253,3
20060504061385,3
20040402042386,3
20050201050979,1
20060605061181,3
20030403030160,3
20151211151362,1
20090705091727,1
20140302141810,1
20060302060885,1
20120604120060,1
20040402042262,3
20140908142007,1
20100909100040,1
20040707040071,3
20120504121417,2
20110604111190,1
20100706101753,2
20060807061184,1
20140201141434,1
20060605062321,3
20140112130973,1
20050908051076,1
20060908060692,3
20130312120991,3
20161211160766,3
20080504082007,3
20090112081191,1
20131211130840,2
20051212051291,3
20110504111965,3
20150706150701,3
20040403041837,1
20140111130560,1
20160908162325,1
20150303152279,3
20091010091283,2
20041110040116,1
20111009110528,1
20141212141362,3
20120112110858,3
20150706152252,1
20180201180594,3
20130111120525,1
20161211162376,3
20141210141522,1
20090605092360,1
20100503101223,1
20180101182325,3
20090302091109,2
20080403080067,3
20071008071525,2
20090706090919,1
20091210090027,2
20040605041932,1
20140202140168,3
20140807141030,3
20100302101124,3
20130302131041,3
20100808101065,3
20100706101027,3
20110909112265,1
20100202101219,1
20171009172056,3
20160605160076,1
20150807151575,1
20130907132185,3
20070908072274,1
20040503041562,1
20060403062342,1
20111110111821,3
20100504101649,3
20171010170879,3
20060504062163,1
20120505121318,1
20150505151130,3
20180706181411,3
20040403041352,1
20091009091836,2
20140201140563,1
20070302070549,1
20121009122095,3
20070403072287,1
20120101122073,1
20071110072381,3
20031210032525,2
20090111081614,1
20080201081864,3
20030908030596,1
20040201040598,3
20180605181073,3
20040201041779,3
20140604140861,1
20121009120848,3
20030706031242,1
20091010090636,3
20090807090543,1
20080301080694,3
20170302172329,3
20111009111789,3
20091110091688,3
20180302182421,1
20110908112249,3
20170111162458,1
20121211121380,3
20080111071466,3
20080112071544,1
20090201091075,1
20031211031634,3
20150112142032,3
20170201170599,1
20100201102175,1
20180302181323,1
20090504091606,1
20180504180511,1
20050908050950,3
20120212112142,3
20170505170977,3
20120403120571,3
20080605080097,1
20070303070750,3
20171211171927,3
20180706181665,3
20171110171663,1
20130706131905,1
20060504060554,1
20130112120789,3
20160605161820,3
20170908171864,3
20030807033015,1
20100706100769,3
20180112171872,3
20161109162099,1
20061211061595,1
20080604082173,1
20060706060983,3
20040112032574,3
20031009031827,1
20151010151047,1
20030302031064,1
20070303071908,3
20120403120765,1
20070403072017,3
20130302132431,1
20110605111970,3
20160907160897,1
20160302161248,1
20120605120642,3
20180908181050,3
20110112101484,3
20110201111061,1
20060807060564,3
20060706062163,1
20030807033155,3
20100402102059,1
20150908150098,3
20181009180721,3
20131110131012,1
20080807082051,1
20060111050707,3
20151211152230,2
20070807071828,1
20050403052226,1
20050402051519,1
20140112130711,1
20050807051274,1
20030706033514,1
20120605122114,1
20031008031342,1
20180706182205,3
20060112050539,3
20120706121011,1
20070403071008,3
20080402081877,2
20170606171632,3
20061009061651,3
20050201051729,1
20070302071932,3
20050605050874,1
20040201042434,3
20090112080017,1
20140201140800,3
20060302060503,3
20120706120651,1
20060201060723,1
20090907091728,1
20050706052068,2
20170706170575,1
20110212102410,1
20140807141127,1
20050403050085,1
20180202182202,2
20071211071026,1
20090706092301,1
20130303131913,1
20161109162397,1
20060112050994,2
20080101081488,3
20100403101622,2
20080504081617,3
20080403081861,3
20180908181472,1
20180302181267,1
20140111130720,1
20130112120583,3
20100212091045,3
20030604033596,3
20180605180891,3
20071110071953,3
20110706111512,1
20060112050066,3
20110908111918,3
20130302130989,1
20120201121557,3
20130807130674,3
20030403031553,1
20091210091492,3
20111009111762,1
20171211172273,3
20181211181221,1
20131110131687,3
20140403141155,1
20170806170662,1
20170302172001,1
20090202090832,3
20040706041606,3
20070603072266,3
20091212092202,3
20030806031448,1
20151110151010,3
20050303051602,3
20050301050702,3
20100403101530,1
20070101071827,3
20110806111761,3
20071109070953,1
20070302070961,3
20100404102059,1
20121109121935,3
20060504062503,1
20111211111794,1
20111009112220,1
20090201092281,1
20101211100930,1
20100403100595,3
20131009132428,2
20031009030641,1
20040705040044,3
20180605181054,1
20070908071597,1
20030201032687,3
20060403060905,3
20041008042239,2
20031211032290,1
20120605120672,2
20170604170868,3
20160302160875,3
20150807150561,1
20130504132473,3
20170112160074,3
20070605070522,3
20030908030138,3
20180302180140,3
20111009111632,3
20110302111389,1
20130112122078,3
20181110181197,1
20041211040033,3
20170503172220,1
20151109152046,3
20050605051909,1
20070201070814,1
20030112022782,1
20040505041321,3
20120402122023,1
20060605061266,3
20050808051920,3
20040302040087,3
20070605072000,3
20040303040758,3
20171111172225,3
20070605070743,1
20080908081119,1
20161211161671,3
20170403170505,1
20150101150053,3
20090101092161,3
20160706162462,1
20170807170608,3
20120908121331,3
20070908071300,1
20100707102135,1
20030504032637,2
20131210132294,3
20160404162221,3
20170706172227,1
20071009071220,3
20051009050813,2
20150806151888,1
20071110071178,3
20130404132257,1
20180201182434,3
20070806072546,1
20110706110597,3
20150707152204,3
20181009181723,1
20100706101386,1
20081212081636,3
20030504031571,3
20080201080774,2
20120211111809,3
20150302150697,3
20140302141155,1
20181009180915,3
20060807061627,1
20141009140871,1
20120907122205,3
20030706031296,3
20171109171380,3
20180908181108,3
20101009101470,1
20090404092324,3
20120403120746,3
20150212142248,3
20120111111499,1
20040112032548,1
20111110111369,1
20050908051656,3
20030807032237,3
20040808041262,1
20070112061097,1
20030303033111,1
20050402052209,1
20050302050918,1
20101010101394,2
20140403142110,1
20170504172346,1
20060112050591,1
20080403080127,1
20040908041293,2
20090302090643,1
20161110161391,1
20171210170639,1
20150504150880,1
20090303092206,3
20170504171364,3
20130807130779,1
20030706030588,3
20030402032529,2
20130403131539,3
20111009111119,3
20170605171468,1
20050201051154,3
20111109111686,3
20081211082472,1
20150606151303,1
20120907120801,1
20160605161927,1
20100807101782,3
20171008170721,1
20180503182460,3
20040302041087,2
20060909061415,1
20060301061007,1
20130504131877,3
20150202150795,3
20111110110770,2
20120807120546,3
20110605110029,1
20140504140514,3
20180504181649,3
20050807050589,3
20071110072090,3
20170807171141,3
20170706171363,1
20120302120647,1
20090202092032,1
20100706101668,1
20131211130787,1
20131110131622,1
20090505091155,1
20111210111402,1
20150201151552,1
20111009111961,1
20141110141837,2
20110706110827,3
20090605092096,3
20120201120137,3
20131009131595,3
20040705041060,1
20090111081003,1
20151110151878,3
20040908042546,3
20130807132521,3
20080909081912,1
20050401050535,3
20071009070980,1
20030908030041,2
20050706051758,1
20091209091255,3
20030403031823,1
20090706091860,1
20160111151887,3
20090112081575,1
20140807140020,1
20110112100896,3
20060908061767,3
20050908051521,1
20040302041288,2
20160112151467,1
20030301032134,3
20181009181960,3
20070101071541,1
20150807150794,1
20070504072560,1
20060908061495,3
20080909082194,2
20100908102434,2
20101211101427,1
20030605030637,3
20131109131788,2
20030504032159,3
20140202141327,3
20061009061324,1
20130706132023,2
20040707041860,1
20100403101343,3
20040606042079,1
20110201110962,3
20130301131128,3
20110908111446,1
20090112080014,1
20100112091548,3
20030909031850,1
20120402121940,1
20060706062512,3
20081110080644,1
20170201171914,1
20090706090601,3
20150504150926,3
20130111121399,3
20051009051053,1
20090908091751,1
20120706120528,1
20180201180968,1
20110807111258,3
20180908181426,3
20030112020614,3
20030605031539,3
20110606111719,3
20080605081333,3
20070502072411,1
20090706092515,3
20180403182395,1
20050705050766,1
20100706100510,1
20060112052323,2
20100808100872,3
20060605060614,1
20090605090980,3
20121211120841,1
20140806142472,1
20170807172535,3
20060606061207,3
20160302161342,1
20160907161995,1
20040403042322,3
20130402131063,3
20151211150659,3
20081211080894,1
20050605051696,1
20130504131813,3
20120807120681,3
20080504081908,1
20131110132133,1
20121111122461,3
20110403111840,3
20110706111527,3
20051110050659,1
20050201052163,3
20120605121928,1
20131211130651,3
20141110141186,3
20181212180953,3
20140403140013,1
20051111051592,3
20110806111506,3
20050504051008,1
20120605122213,3
20100201100012,3
20071009070621,2
20140201142302,3
20150706150525,1
20130807131328,3
20090504091281,1
20060706061931,1
20160908161995,1
20110908112245,3
20110112101033,1
20121110121140,1
20181211182514,3
20070302072120,3
20180201181331,3
20160706162465,3
20151008151310,2
20180112170969,3
20120302121656,3
20161009160654,1
20081211082497,1
20090201090681,3
20110201112384,1
20091009091269,3
20181110181578,2
20090807092238,3
20061211060798,1
20070101070765,1
20160706162032,3
20061211062290,3
20040201041530,1
20170807171278,1
20101211101303,3
20100201101018,2
20100504102190,3
20040807041580,1
20041110042298,3
20140908140640,3
20120705121029,1
20070908071283,3
20111211112314,3
20090807090692,1
20121008121351,1
20100302101946,2
20110807111838,3
20120604120572,3
20150504151327,1
20140807140506,1
20180301182032,2
20080302082211,1
20120302121573,2
20060706060526,1
20100706101797,3
20130101132022,1
20050402052181,1
20050201050911,3
20050706050760,3
20130312121977,1
20091211090614,3
20101009102278,1
20120505122432,1
20070605070588,3
20160504162416,3
20030402031799,3
20110212102515,3
20091009090865,1
20030302032918,3
20090201091978,1
20160112150808,3
20091110091193,2
20131008132213,1
20080303081059,1
20170403171002,1
20170606171149,1
20070706072408,3
20140402141602,2
20130605131783,1
20080403081347,2
20170111162238,1
20130504131190,3
20120706122402,3
20181211181697,3
20110706110113,1
20080908082168,3
20180111171351,2
20060201062349,3
20120112110164,1
20180402181783,1
20110302110920,1
20080908080706,1
20030112023181,3
20150706152301,3
20171211172432,3
20040403040042,1
20130404130856,1
20060908061042,1
20180706182121,3
20130605132440,1
20040909042367,3
20150212141813,3
20131211130085,3
20070705070645,1
20090404091546,2
20071009071675,3
20170604170854,3
20150404150125,1
20150302151605,3
20130605131365,3
20030202031313,3
20060604060042,1
20070706071861,1
20101110102282,3
20060706062085,3
20130303130669,3
20030505033406,1
20160302160928,3
20091009092203,1
20070302071548,1
20061110061439,1
20130201132205,3
20040503041127,1
20120705121836,3
20150404151449,1
20081110080050,3
20170201170804,3
20050807052398,1
20120504120663,3
20120504121510,3
20171009170709,3
20051211052430,1
20090707092188,3
20130504132502,3
20131111130853,3
20061109061731,3
20181211181754,3
20070909071169,1
20061211060910,3
20030112023692,3
20090403091645,1
20170403170891,1
20031212033196,3
20140706140629,1
20171211171362,3
20040101041578,3
20140112131976,2
20090605090590,3
20130212121356,1
20170705170543,1
20060403061972,1
20070112060713,2
20091110090121,1
20170112161101,2
20151211151041,3
20160111151899,1
20060112051652,1
20110504110679,1
20120605120136,3
20060112051838,3
20120605121118,3
20041110042488,3
20081109080967,1
20180908180873,1
20171111172360,3
20080403081751,2
20080706080667,1
20111110110610,3
20070504071233,1
20160403161544,1
20040706040562,3
20130502132202,3
20070504072509,1
20170908171212,1
20170404170679,1
20120807121434,1
20111110110842,1
20080605081347,1
20101111101625,3
20031009033186,1
20130706132303,1
20170302170562,3
20180605181331,1
20040807041268,1
20161211162092,1
20130403130984,3
20061210062427,3
20150302150912,3
20141212140543,3
20080302081226,1
20101211101463,3
20130605131502,3
20131009131096,3
20040302042353,3
20131110132419,3
20131110131025,1
20071211071459,3
20050112040531,1
20130807131213,1
20110302111927,1
20150112141969,3
20151009150099,3
20131009132080,3
20050908051217,2
20031009033007,3
20040605041111,3
20030808032862,1
20100807102110,3
20140403141801,3
20081110082414,3
20080707082272,1
20080806082328,1
20130301132228,3
20161110161489,1
20110808110753,1
20160605160819,3
20081009081702,1
20151211150716,1
20130807131460,3
20160605160680,1
20111009111713,2
20140908142367,1
20080504082165,1
20140302141504,3
20030706031571,1
20121009121991,2
20040807041093,1
20150504150671,1
20170503170908,1
20150504150885,1
20110605112303,1
20170505171927,1
20120112112239,2
20141111141154,3
20050201052298,1
20170404170799,3
20080504082486,1
20040605040533,1
20070504071721,3
20090807091777,1
20100403100073,3
20150112141023,3
20081211081527,1
20100302102275,1
20180101180555,3
20081110080540,3
20110908110935,2
20160112151352,1
20171110170948,1
20170605171134,3
20150302151269,1
20161110162092,3
20121211120983,1
20160202161634,1
20170202171575,3
20180807180660,1
20110908110836,1
20160403160855,3
20030302033364,3
20090112080911,2
20091211091023,1
20050212041483,1
20060403061034,2
20170302172034,3
20061009061428,1
20060807061555,3
20140806140599,1
20080706080767,1
20050301052225,1
20100504101696,3
20140212130536,2
20101009100614,3
20140212131781,1
20130303130558,1
20060908061182,3
20030212021051,3
20181009181641,1
20050908051086,3
20111110111562,1
20060807062388,2
20130908132063,3
20121009121067,1
20120111112338,2
20180606181686,1
20111211112281,3
20160807160905,3
20081009082210,3
20181009181994,1
20100605101295,3
20050201051455,1
20031009031478,3
20090908091597,1
20100302101143,3
20050403051732,3
20150504151604,3
20110705110627,3
20140807140099,2
20111010111880,3
20181110181706,1
20140212130561,1
20100706102504,3
20070705070950,1
20180112171823,2
20150201151955,1
20111211112293,1
20170111162244,1
20180706182285,3
20130112121050,1
20140706142528,3
20090706091746,1
20161110160761,1
20180112170501,1
20140605141783,1
20111110111101,1
20090807090703,3
20180112171693,1
20170908172084,3
20130604132222,1
20130605130570,3
20130403130514,3
20030301033222,1
20150201151423,1
20180706181264,3
20170605171963,3
20050706051497,1
20180907181090,3
20090706090052,3
20130707131516,1
20071109071521,1
20061008061692,2
20171212172072,3
20071009071917,1
20181111180657,1
20070112062365,3
20050403051114,2
20140605142006,1
20180302180739,1
20070112061937,1
20050505051516,1
20080101080928,1
20130706132269,3
20171009171829,1
20170606170610,1
20070908071210,3
20100504102041,1
20130807132398,3
20150907150990,1
20041110041256,3
20110403111484,3
20090504092358,1
20080402081904,3
20110807110092,3
20060111051042,3
20091009092210,1
20160302161261,3
20171211171632,3
20041210042457,1
20141110141566,3
20140302142166,3
20030112021367,1
20071009072312,3
20121009122202,2
20130707130895,1
20100201100532,2
20150101151125,3
20071110071851,1
20060403061038,1
20151110151752,3
20130806131810,3
20121009122030,3
20170504171702,1
20160605162150,3
20140403141820,1
20171109172373,1
20040301041024,1
20030403032204,3
20130705132406,3
20070302071349,1
20160706160516,3
20110605111809,3
20170101171822,1
20150909151195,1
20030111020763,2
20180604181357,3
20080302081756,1
20111009110643,1
20120303122514,2
20160401161479,1
20120503122506,3
20170302172230,2
20181110182320,1
20181010180831,1
20100807101867,3
20111010111945,1
20140403141237,1
20160504161252,1
20070302070065,1
20091009091744,1
20080302080835,3
20150505151420,3
20181110182348,1
20030606032916,1
20060301061947,3
20150504151578,1
20130201131322,3
20110112102469,1
20170807171742,3
20180112172465,1
20090403091400,2
20050505050039,1
20080908082011,3
20051009051680,3
20181211181118,1
20100112090633,2
20120403120772,1
20170112162146,1
20181110181867,1
20071009071812,1
20180807181364,3
20070101071056,3
20131109131279,1
20090504092293,1
20070112060505,3
20130303130820,1
20040806041816,3
20051211051888,1
20130604130555,1
20140605141623,3
20110908112371,1
20140806140783,3
20070806070872,1
20070403071995,1
20040908040846,2
20050302052421,1
20171009170771,1
20141110142509,3
20050807052482,3
20030201032744,3
20090301090553,1
20041009041840,1
20120908122317,3
20070112061955,1
20051211050967,3
20051009051608,1
20061009062521,3
20050202051210,2
20160503162511,3
20160112152251,3
20050302050586,1
20080606080523,1
20150112140172,1
20030504031473,1
20160908160876,3
20070201070596,1
20100302100515,3
20140201142190,2
20040605042287,1
20120908120984,1
20051009051537,1
20070807070832,3
20090606090868,1
20100907101957,3
20130202130761,3
20111008110638,3
20030706032215,3
20100807101297,1
20170807171153,3
20061008062469,1
20130908131408,1
20120908122455,1
20090504090950,1
20121109121727,3
20040807041097,3
20040101042480,3
20150706151339,1
20180303180572,3
20060403060956,3
20160504161787,1
20100706101902,3
20080807081041,1
20030112022176,1
20101211100778,3
20080201082464,3
20101109101686,3
20181110181105,3
20160201160764,1
20120112110594,3
20081110081266,1
20051110052166,1
20180212171263,1
20070706071017,1
20180706182310,1
20170403171621,2
20081009080033,1
20160202161936,1
20121211121715,3
20051110051247,3
20030604032957,1
20111009111975,2
20101111100624,1
20110504111930,3
20140202142044,1
20040806040718,1
20130807132108,3
20171110171403,1
20131009131354,3
20070605072478,1
20070504072026,1
20170706172475,1
20140201141537,1
20061211062213,3
20041010042446,1
20111110112235,1
20070201071990,3
20120907122464,3
